long,lat,intensity
137.0,-4.0,41249.492186070114
137.0,-5.0,41742.22091690677
137.0,-6.0,42258.66906070237
137.0,-7.0,42796.92054970707
137.0,-8.0,43355.02031964424
137.0,-9.0,43930.98965645768
137.0,-10.0,44522.841157830546
137.0,-11.0,45128.59318678904
137.0,-12.0,45746.28369860553
137.0,-13.0,46373.98332412016
137.0,-14.0,47009.80759371718
137.0,-15.0,47651.92818772048
137.0,-16.0,48298.58310200588
137.0,-17.0,48948.08562307587
137.0,-18.0,49598.83201536107
137.0,-19.0,50249.307835509695
137.0,-20.0,50898.09280401797
137.0,-21.0,51543.8641836123
137.0,-22.0,52185.39863594559
137.0,-23.0,52821.572552834295
137.0,-24.0,53451.36088471351
137.0,-25.0,54073.8345163596
137.0,-26.0,54688.15626730402
137.0,-27.0,55293.575620787495
137.0,-28.0,55889.4223096503
137.0,-29.0,56475.09890936879
137.0,-30.0,57050.07260676858
137.0,-31.0,57613.86632716626
137.0,-32.0,58166.049412360146
137.0,-33.0,58706.22804675666
137.0,-34.0,59234.035628913865
137.0,-35.0,59749.12328104804
137.0,-36.0,60251.150679898994
137.0,-37.0,60739.77737927548
137.0,-38.0,61214.65477822685
137.0,-39.0,61675.41886982839
137.0,-40.0,62121.68388481555
137.0,-41.0,62553.036922546264
137.0,-42.0,62969.03363977194
137.0,-43.0,63369.19504616541
137.0,-44.0,63753.00543505248
137.0,-45.0,64119.91145880013
137.0,-46.0,64469.322341109
137.0,-47.0,64800.61120320434
137.0,-48.0,65113.11746758615
137.0,-49.0,65406.15029146041
137.0,-50.0,65678.9929719377
137.0,-51.0,65930.90825623299
137.0,-52.0,66161.14448200913
137.0,-53.0,66368.94246529543
137.0,-54.0,66553.5430456947
137.0,-55.0,66714.19519058304
137.0,-56.0,66850.16455147765
137.0,-57.0,66960.74235665792
137.0,-58.0,67045.25451450923
137.0,-59.0,67103.07079214527
137.0,-60.0,67133.61392402061
137.0,-61.0,67136.36849595289
137.0,-62.0,67110.88944185062
137.0,-63.0,67056.80998418367
137.0,-64.0,66973.84884556569
137.0,-65.0,66861.81655850871
137.0,-66.0,66720.62070414842
137.0,-67.0,66550.26991917648
137.0,-68.0,66350.87652384855
137.0,-69.0,66122.65764311123
137.0,-70.0,65865.93471775803
137.0,-71.0,65581.13133300495
137.0,-72.0,65268.76932763406
137.0,-73.0,64929.463187316665
137.0,-74.0,64563.91277003315
137.0,-75.0,64172.894458557246
137.0,-76.0,63757.25088342867
137.0,-77.0,63317.87940814597
137.0,-78.0,62855.71961476775
137.0,-79.0,62371.740070888554
137.0,-80.0,61866.92469618728
137.0,-81.0,61342.25907659566
137.0,-82.0,60798.71709487623
137.0,-83.0,60237.24825651583
137.0,-84.0,59658.76608811633
137.0,-85.0,59064.1379710592
137.0,-86.0,58454.17674578538
137.0,-87.0,57829.6343817251
137.0,-88.0,57191.19795549522
137.0,-89.0,56539.488116774235
138.0,90.0,56325.69242082582
138.0,89.0,56490.06323822479
138.0,88.0,56661.34078106373
138.0,87.0,56838.22628758842
138.0,86.0,57019.27581675262
138.0,85.0,57202.92168808378
138.0,84.0,57387.495028299694
138.0,83.0,57571.24889898285
138.0,82.0,57752.38150809694
138.0,81.0,57929.059050840384
138.0,80.0,58099.43777879074
138.0,79.0,58261.68495695765
138.0,78.0,58413.99843280284
138.0,77.0,58554.62460640637
138.0,76.0,58681.874654089224
138.0,75.0,58794.13891677152
138.0,74.0,58889.89941750799
138.0,73.0,58967.740518851984
138.0,72.0,59026.357769299684
138.0,71.0,59064.5650187972
138.0,70.0,59081.29990628552
138.0,69.0,59075.62783790946
138.0,68.0,59046.744583490916
138.0,67.0,58993.977621987906
138.0,66.0,58916.786364887994
138.0,65.0,58814.76138084509
138.0,64.0,58687.62273642502
138.0,63.0,58535.21755761597
138.0,62.0,58357.516905773744
138.0,61.0,58154.61205081262
138.0,60.0,57926.71021448785
138.0,59.0,57674.12984819037
138.0,58.0,57397.29550324661
138.0,57.0,57096.73234758158
138.0,56.0,56773.0603808632
138.0,55.0,56426.98840083704
138.0,54.0,56059.30777622232
138.0,53.0,55670.88608589341
138.0,52.0,55262.660689573706
138.0,51.0,54835.6323013102
138.0,50.0,54390.85864288036
138.0,49.0,53929.44825930582
138.0,48.0,53452.55458210783
138.0,47.0,52961.3703272035
138.0,46.0,52457.12231285519
138.0,45.0,51941.06677842726
138.0,44.0,51414.48527659914
138.0,43.0,50878.68120002741
138.0,42.0,50334.9769883136
138.0,41.0,49784.71204278086
138.0,40.0,49229.24135541244
138.0,39.0,48669.93483494326
138.0,38.0,48108.1772882442
138.0,37.0,47545.36898960188
138.0,36.0,46982.92674516324
138.0,35.0,46422.28533559551
138.0,34.0,45864.89919780888
138.0,33.0,45312.244187273514
138.0,32.0,44765.819246830135
138.0,31.0,44227.14779666553
138.0,30.0,43697.778653902984
138.0,29.0,43179.28628956103
138.0,28.0,42673.27023583917
138.0,27.0,42181.35346809509
138.0,26.0,41705.179603644305
138.0,25.0,41246.40878370294
138.0,24.0,40806.712135331465
138.0,23.0,40387.764746889334
138.0,22.0,39991.23713285007
138.0,21.0,39618.78521117546
138.0,20.0,39272.03886781084
138.0,19.0,38952.58923688132
138.0,18.0,38661.97488006179
138.0,17.0,38401.66710215245
138.0,16.0,38173.054689526354
138.0,15.0,37977.42840094841
138.0,14.0,37815.965573320704
138.0,13.0,37689.71522536759
138.0,12.0,37599.58404776763
138.0,11.0,37546.32365718547
138.0,10.0,37530.51946354189
138.0,9.0,37552.58145544291
138.0,8.0,37612.73715007884
138.0,7.0,37711.026884447565
138.0,6.0,37847.30154878589
138.0,5.0,38021.222785483755
138.0,4.0,38232.2656024426
138.0,3.0,38479.72328326931
138.0,2.0,38762.71442138592
138.0,1.0,39080.191863344255
138.0,0.0,39430.95331921301
138.0,-1.0,39813.653384353944
138.0,-2.0,40226.81671556096
138.0,-3.0,40668.85211293851
138.0,-4.0,41138.06727411475
138.0,-5.0,41632.68400646442
138.0,-6.0,42150.853703250184
138.0,-7.0,42690.672908792
138.0,-8.0,43250.19881439949
138.0,-9.0,43827.46453999587
138.0,-10.0,44420.494065919345
138.0,-11.0,45027.31668563491
138.0,-12.0,45645.9808537783
138.0,-13.0,46274.56730608359
138.0,-14.0,46911.20132943442
138.0,-15.0,47554.064062645164
138.0,-16.0,48201.40271261246
138.0,-17.0,48851.53957701318
138.0,-18.0,49502.87977432651
138.0,-19.0,50153.9175949773
138.0,-20.0,50803.241403885455
138.0,-21.0,51449.53704449377
138.0,-22.0,52091.58971703052
138.0,-23.0,52728.284328747046
138.0,-24.0,53358.604340417936
138.0,-25.0,53981.62916065308
138.0,-26.0,54596.53016663606
138.0,-27.0,55202.56545585964
138.0,-28.0,55799.07345737305
138.0,-29.0,56385.465552185575
138.0,-30.0,56961.217870068984
138.0,-31.0,57525.86244351038
138.0,-32.0,58078.977908589964
138.0,-33.0,58620.17994688669
138.0,-34.0,59149.11166212447
138.0,-35.0,59665.43408034249
138.0,-36.0,60168.81695323446
138.0,-37.0,60658.930031479955
138.0,-38.0,61135.434958984006
138.0,-39.0,61597.97792068399
138.0,-40.0,62046.18315672364
138.0,-41.0,62479.647435094135
138.0,-42.0,62897.93555403119
138.0,-43.0,63300.576925167275
138.0,-44.0,63687.06326920704
138.0,-45.0,64056.8474381185
138.0,-46.0,64409.343361747786
138.0,-47.0,64743.92710247501
138.0,-48.0,65059.93898896051
138.0,-49.0,65356.68678901378
138.0,-50.0,65633.44987184045
138.0,-51.0,65889.4843010443
138.0,-52.0,66124.02879136102
138.0,-53.0,66336.31145380685
138.0,-54.0,66525.55724536901
138.0,-55.0,66690.99603029533
138.0,-56.0,66831.87115027597
138.0,-57.0,66947.44839034136
138.0,-58.0,67037.02521622804
138.0,-59.0,67099.94014755702
138.0,-60.0,67135.58211985731
138.0,-61.0,67143.39967776382
138.0,-62.0,67122.90983230171
138.0,-63.0,67073.70640775767
138.0,-64.0,66995.46769898683
138.0,-65.0,66887.9632589081
138.0,-66.0,66751.05963908984
138.0,-67.0,66584.72491437507
138.0,-68.0,66389.03183594016
138.0,-69.0,66164.15947634487
138.0,-70.0,65910.39325515434
138.0,-71.0,65628.12326448956
138.0,-72.0,65317.840850039676
138.0,-73.0,64980.13344403403
138.0,-74.0,64615.677691562014
138.0,-75.0,64225.23095930151
138.0,-76.0,63809.621364839695
138.0,-77.0,63369.7365137627
138.0,-78.0,62906.51117885303
138.0,-79.0,62420.91419923722
138.0,-80.0,61913.93491530851
138.0,-81.0,61386.5694858826
138.0,-82.0,60839.80745561414
138.0,-83.0,60274.61895169993
138.0,-84.0,59691.94288811429
138.0,-85.0,59092.676542216366
138.0,-86.0,58477.66684220106
138.0,-87.0,57847.70366465596
138.0,-88.0,57203.5153901897
138.0,-89.0,56545.76690299635
139.0,90.0,56325.69242082582
139.0,89.0,56490.79995187738
139.0,88.0,56662.253887475745
139.0,87.0,56838.741027154305
139.0,86.0,57018.806118262124
139.0,85.0,57200.87352338185
139.0,84.0,57383.26997019221
139.0,83.0,57564.24785181095
139.0,82.0,57742.00857458647
139.0,81.0,57914.72549364163
139.0,80.0,58080.56603073908
139.0,79.0,58237.71263065071
139.0,78.0,58384.38227774041
139.0,77.0,58518.844360780284
139.0,76.0,58639.436738415716
139.0,75.0,58744.57991797434
139.0,74.0,58832.78931478104
139.0,73.0,58902.68560662541
139.0,72.0,58953.00323781393
139.0,71.0,58982.5971590296
139.0,70.0,58990.44791311503
139.0,69.0,58975.6651932374
139.0,68.0,58937.49000933778
139.0,67.0,58875.29560210504
139.0,66.0,58788.58724190018
139.0,65.0,58677.001044117496
139.0,64.0,58540.301923473104
139.0,63.0,58378.38079872244
139.0,62.0,58191.25114734161
139.0,61.0,57979.04499769851
139.0,60.0,57742.008435007854
139.0,59.0,57480.496687588486
139.0,58.0,57194.96885213577
139.0,57.0,56885.98231122502
139.0,56.0,56554.18689322098
139.0,55.0,56200.31882416082
139.0,54.0,55825.194522782724
139.0,53.0,55429.70429333404
139.0,52.0,55014.805975600946
139.0,51.0,54581.518617153924
139.0,50.0,54130.916238418555
139.0,49.0,53664.121766155746
139.0,48.0,53182.3012145617
139.0,47.0,52686.65819483543
139.0,46.0,52178.42883313408
139.0,45.0,51658.877172905195
139.0,44.0,51129.291130346515
139.0,43.0,50590.97906106948
139.0,42.0,50045.26698196257
139.0,41.0,49493.496475009815
139.0,40.0,48937.02327978698
139.0,39.0,48377.216559105924
139.0,38.0,47815.458798477615
139.0,37.0,47253.14627550974
139.0,36.0,46691.690010897706
139.0,35.0,46132.51708920328
139.0,34.0,45577.07221602891
139.0,33.0,45026.819359341614
139.0,32.0,44483.243307374636
139.0,31.0,43947.85096444208
139.0,30.0,43422.172199754255
139.0,29.0,42907.76006342089
139.0,28.0,42406.190188666806
139.0,27.0,41919.059210137864
139.0,26.0,41447.98204521514
139.0,25.0,40994.58790852062
139.0,24.0,40560.51495921709
139.0,23.0,40147.403516022925
139.0,22.0,39756.88781565387
139.0,21.0,39390.58633599262
139.0,20.0,39050.09075468918
139.0,19.0,38736.953665795474
139.0,18.0,38452.67522972087
139.0,17.0,38198.688983147294
139.0,16.0,37976.34708310816
139.0,15.0,37786.90530049078
139.0,14.0,37631.508109976065
139.0,13.0,37511.17424323659
139.0,12.0,37426.78307787115
139.0,11.0,37379.06222459451
139.0,10.0,37368.57664915219
139.0,9.0,37395.71962401627
139.0,8.0,37460.705750101566
139.0,7.0,37563.566223639544
139.0,6.0,37704.14645198124
139.0,5.0,37882.10604899421
139.0,4.0,38096.92117045124
139.0,3.0,38347.88908650729
139.0,2.0,38634.13483530405
139.0,1.0,38954.619761046815
139.0,0.0,39308.15171239066
139.0,-1.0,39693.39666223523
139.0,-2.0,40108.89150657718
139.0,-3.0,40553.05780567349
139.0,-4.0,41024.21624277905
139.0,-5.0,41520.60159145152
139.0,-6.0,42040.37799940175
139.0,-7.0,42581.65441313685
139.0,-8.0,43142.499981790585
139.0,-9.0,43720.95928981523
139.0,-10.0,44315.06727643126
139.0,-11.0,44922.863705245145
139.0,-12.0,45542.40705093114
139.0,-13.0,46171.787672275364
139.0,-14.0,46809.14014322564
139.0,-15.0,47452.65461689604
139.0,-16.0,48100.58710264208
139.0,-17.0,48751.268544079605
139.0,-18.0,49403.11259675819
139.0,-19.0,50054.6220183822
139.0,-20.0,50704.39360199579
139.0,-21.0,51351.12160318791
139.0,-22.0,51993.59963569404
139.0,-23.0,52630.72103515015
139.0,-24.0,53261.47771745279
139.0,-25.0,53884.95758534372
139.0,-26.0,54500.34056358879
139.0,-27.0,55106.89336855818
139.0,-28.0,55703.963141291555
139.0,-29.0,56290.97009347875
139.0,-30.0,56867.39933254727
139.0,-31.0,57432.79204471653
139.0,-32.0,57986.73622311934
139.0,-33.0,58528.85713174638
139.0,-34.0,59058.8076950632
139.0,-35.0,59576.258997911034
139.0,-36.0,60080.89107108559
139.0,-37.0,60572.38412533977
139.0,-38.0,61050.410381088
139.0,-39.0,61514.62662351809
139.0,-40.0,61964.66759387957
139.0,-41.0,62400.140308131144
139.0,-42.0,62820.61937458733
139.0,-43.0,63225.64336327452
139.0,-44.0,63614.71226187415
139.0,-45.0,63987.286036715894
139.0,-46.0,64342.78430247106
139.0,-47.0,64680.5870910167
139.0,-48.0,65000.03669827507
139.0,-49.0,65300.440577460424
139.0,-50.0,65581.07523774709
139.0,-51.0,65841.1910985408
139.0,-52.0,66080.01824087062
139.0,-53.0,66296.77298855163
139.0,-54.0,66490.66524235367
139.0,-55.0,66660.90648023647
139.0,-56.0,66806.71832562532
139.0,-57.0,66927.34157376242
139.0,-58.0,67022.04555351716
139.0,-59.0,67090.13768901779
139.0,-60.0,67130.97311254448
139.0,-61.0,67143.96416788828
139.0,-62.0,67128.58963254161
139.0,-63.0,67084.40347840593
139.0,-64.0,67011.04298498604
139.0,-65.0,66908.23601707137
139.0,-66.0,66775.80728141486
139.0,-67.0,66613.68338456305
139.0,-68.0,66421.89652722252
139.0,-69.0,66200.58668973805
139.0,-70.0,65950.00218846615
139.0,-71.0,65670.49851395283
139.0,-72.0,65362.53539849203
139.0,-73.0,65026.672102185716
139.0,-74.0,64663.56095217591
139.0,-75.0,64273.93921810674
139.0,-76.0,63858.6194567335
139.0,-77.0,63418.47850834874
139.0,-78.0,62954.44537562088
139.0,-79.0,62467.488259713566
139.0,-80.0,61958.601067316806
139.0,-81.0,61428.78973364762
139.0,-82.0,60879.05872886977
139.0,-83.0,60310.39812724262
139.0,-84.0,59723.771618431245
139.0,-85.0,59120.1058279718
139.0,-86.0,58500.28128851886
139.0,-87.0,57865.12536535158
139.0,-88.0,57215.40738938487
139.0,-89.0,56551.836189898786
140.0,90.0,56325.69242082582
140.0,89.0,56491.48747640206
140.0,88.0,56663.068963049074
140.0,87.0,56839.10974586205
140.0,86.0,57018.14379068692
140.0,85.0,57198.58803716772
140.0,84.0,57378.76533002374
140.0,83.0,57556.92787113401
140.0,82.0,57731.28068434953
140.0,81.0,57900.00462886442
140.0,80.0,58061.2785519525
140.0,79.0,58213.30023433493
140.0,78.0,58354.30584792886
140.0,77.0,58482.587713085304
140.0,76.0,58596.51020794021
140.0,75.0,58694.523743930324
140.0,74.0,58775.17677715688
140.0,73.0,58837.12587388095
140.0,72.0,58879.143889275096
140.0,71.0,58900.12635128821
140.0,70.0,58899.096166166164
140.0,69.0,58875.2067791357
140.0,68.0,58827.743933617574
140.0,67.0,58756.126175871206
140.0,66.0,58659.904250126776
140.0,65.0,58538.75952306076
140.0,64.0,58392.50156699638
140.0,63.0,58221.06501953769
140.0,62.0,58024.50582452246
140.0,61.0,57802.996946167266
140.0,60.0,57556.82363593436
140.0,59.0,57286.37832069706
140.0,58.0,56992.15517176857
140.0,57.0,56674.74440767027
140.0,56.0,56334.82637933697
140.0,55.0,55973.16548479581
140.0,54.0,55590.60396103035
140.0,53.0,55188.05560341008
140.0,52.0,54766.499467251975
140.0,51.0,54326.97361118092
140.0,50.0,53870.56894730682
140.0,49.0,53398.42326813027
140.0,48.0,52911.71552381632
140.0,47.0,52411.660425386304
140.0,46.0,51899.50344888319
140.0,45.0,51376.5163122101
140.0,44.0,50843.992989798404
140.0,43.0,50303.246320386424
140.0,42.0,49755.60524998019
140.0,41.0,49202.412735751765
140.0,40.0,48645.02431754608
140.0,39.0,48084.80734236371
140.0,38.0,47523.140804315844
140.0,37.0,46961.41573887064
140.0,36.0,46401.03608656978
140.0,35.0,45843.419918660446
140.0,34.0,45290.000896131976
140.0,33.0,44742.229815313265
140.0,32.0,44201.5760782546
140.0,31.0,43669.52891528637
140.0,30.0,43147.59818101575
140.0,29.0,42637.31454408594
140.0,28.0,42140.22889565529
140.0,27.0,41657.91081202629
140.0,26.0,41191.94592331646
140.0,25.0,40743.9320625375
140.0,24.0,40315.47409784715
140.0,23.0,39908.17738478409
140.0,22.0,39523.63981456371
140.0,21.0,39163.44247831258
140.0,20.0,38829.13901450455
140.0,19.0,38522.24375654933
140.0,18.0,38244.218847834374
140.0,17.0,37996.46054053871
140.0,16.0,37780.28493989548
140.0,15.0,37596.91349474641
140.0,14.0,37447.45856558609
140.0,13.0,37332.90942040248
140.0,12.0,37254.11901442897
140.0,11.0,37211.791901094984
140.0,10.0,37206.47359756438
140.0,9.0,37238.54168995495
140.0,8.0,37308.19891245375
140.0,7.0,37415.46837394921
140.0,6.0,37560.19103918729
140.0,5.0,37742.02550299292
140.0,4.0,37960.4500299724
140.0,3.0,38214.766772152754
140.0,2.0,38504.10802622761
140.0,1.0,38827.444352460036
140.0,0.0,39183.594349635925
140.0,-1.0,39571.23586443365
140.0,-2.0,39988.918407888224
140.0,-3.0,40435.0765542815
140.0,-4.0,40908.044106430716
140.0,-5.0,41406.06882355912
140.0,-6.0,41927.32752151807
140.0,-7.0,42469.94136832498
140.0,-8.0,43031.991209540436
140.0,-9.0,43611.53276727873
140.0,-10.0,44206.611563492625
140.0,-11.0,44815.277422926054
140.0,-12.0,45435.598414431915
140.0,-13.0,46065.674092076195
140.0,-14.0,46703.64790052795
140.0,-15.0,47347.718613583784
140.0,-16.0,47996.15068109511
140.0,-17.0,48647.28336867925
140.0,-18.0,49299.53858680753
140.0,-19.0,49951.42732134621
140.0,-20.0,50601.55459631344
140.0,-21.0,51248.62292122229
140.0,-22.0,51891.43419943298
140.0,-23.0,52528.890099781085
140.0,-24.0,53159.990920640594
140.0,-25.0,53783.833002667474
140.0,-26.0,54399.60477288213
140.0,-27.0,55006.581527632974
140.0,-28.0,55604.119084513244
140.0,-29.0,56191.64645277736
140.0,-30.0,56768.657687609535
140.0,-31.0,57334.703105304165
140.0,-32.0,57889.38004373828
140.0,-33.0,58432.32335536849
140.0,-34.0,58963.195818439584
140.0,-35.0,59481.67864642916
140.0,-36.0,59987.462266369446
140.0,-37.0,60480.23752414448
140.0,-38.0,60959.687459793065
140.0,-39.0,61425.47977895684
140.0,-40.0,61877.26012861821
140.0,-41.0,62314.64626686225
140.0,-42.0,62737.22319819973
140.0,-43.0,63144.539328533676
140.0,-44.0,63536.10367753739
140.0,-45.0,63911.38417130628
140.0,-46.0,64269.80702474391
140.0,-47.0,64610.75721122076
140.0,-48.0,64933.58000641468
140.0,-49.0,65237.58358363531
140.0,-50.0,65522.042628970215
140.0,-51.0,65786.20293588178
140.0,-52.0,66029.28692999444
140.0,-53.0,66250.50006538638
140.0,-54.0,66449.03802340843
140.0,-55.0,66624.09463372268
140.0,-56.0,66774.87042477765
140.0,-57.0,66900.5816974267
140.0,-58.0,67000.4700010599
140.0,-59.0,67073.81187685825
140.0,-60.0,67119.92871812136
140.0,-61.0,67138.19658372777
140.0,-62.0,67128.05578840149
140.0,-63.0,67089.02008341812
140.0,-64.0,67020.68523449269
140.0,-65.0,66922.7368006923
140.0,-66.0,66794.95692004223
140.0,-67.0,66637.22991468126
140.0,-68.0,66449.54654147079
140.0,-69.0,66232.00673316189
140.0,-70.0,65984.82070067103
140.0,-71.0,65708.30829853953
140.0,-72.0,65402.89659286286
140.0,-73.0,65069.11561318374
140.0,-74.0,64707.59231612043
140.0,-75.0,64319.04283768278
140.0,-76.0,63904.263161897936
140.0,-77.0,63464.11838394281
140.0,-78.0,62999.530794725775
140.0,-79.0,62511.46705894478
140.0,-80.0,62000.924798215485
140.0,-81.0,61468.918923096375
140.0,-82.0,60916.46808104759
140.0,-83.0,60344.58160005909
140.0,-84.0,59754.24730868645
140.0,-85.0,59146.42060170667
140.0,-86.0,58522.01509621058
140.0,-87.0,57881.89518579558
140.0,-88.0,57226.87075132514
140.0,-89.0,56557.69422671444
141.0,90.0,56325.69242082582
141.0,89.0,56492.12585980821
141.0,88.0,56663.78682628788
141.0,87.0,56839.334814877824
141.0,86.0,57017.29359744394
141.0,85.0,57196.073278358745
141.0,84.0,57373.99338389741
141.0,83.0,57549.30644375062
141.0,82.0,57720.221552348026
141.0,81.0,57884.92744209732
141.0,80.0,58041.61465624157
141.0,79.0,58188.49647222194
141.0,78.0,58323.82829373954
141.0,77.0,58445.92529797188
141.0,76.0,58553.178190870436
141.0,75.0,58644.06698589401
141.0,74.0,58717.17277815404
141.0,73.0,58771.1875355264
141.0,72.0,58804.92197003294
141.0,71.0,58817.311586343916
141.0,70.0,58807.42102963441
141.0,69.0,58774.44687252998
141.0,68.0,58717.71899110188
141.0,67.0,58636.70068358797
141.0,66.0,58530.98768364678
141.0,65.0,58400.30621353609
141.0,64.0,58244.510212727444
141.0,63.0,58063.577865215404
141.0,62.0,57857.6075352269
141.0,61.0,57626.81320716937
141.0,60.0,57371.519512366256
141.0,59.0,57092.15641317186
141.0,58.0,56789.253605014834
141.0,57.0,56463.43468921664
141.0,56.0,56115.41116427584
141.0,55.0,55745.97628074565
141.0,54.0,55355.998804703646
141.0,53.0,54946.416736790314
141.0,52.0,54518.23103742716
141.0,51.0,54072.49941351041
141.0,50.0,53610.33022696847
141.0,49.0,53132.87659034792
141.0,48.0,52641.330718359306
141.0,47.0,52136.91860639475
141.0,46.0,51620.89510684178
141.0,45.0,51094.53947108367
141.0,44.0,50559.151419060494
141.0,43.0,50016.04778900284
141.0,42.0,49466.55980742847
141.0,41.0,48912.03100391321
141.0,40.0,48353.815776841046
141.0,39.0,47793.278595828924
141.0,38.0,47231.79380444508
141.0,37.0,46670.745963947746
141.0,36.0,46111.53065587872
141.0,35.0,45555.55563931962
141.0,34.0,45004.24223830715
141.0,33.0,44459.02681714166
141.0,32.0,43921.36218687232
141.0,31.0,43392.71877579001
141.0,30.0,42874.58539088539
141.0,29.0,42368.46939641371
141.0,28.0,41875.89614030144
141.0,27.0,41398.407469382655
141.0,26.0,40937.55919048566
141.0,25.0,40494.9173562033
141.0,24.0,40072.05328165213
141.0,23.0,39670.53723136947
141.0,22.0,39291.930753256966
141.0,21.0,38937.777678487226
141.0,20.0,38609.59385160087
141.0,19.0,38308.85570241744
141.0,18.0,38036.98781930025
141.0,17.0,37795.34972987924
141.0,16.0,37585.22213837861
141.0,15.0,37407.79290586487
141.0,14.0,37264.14308861689
141.0,13.0,37155.233368177425
141.0,12.0,37081.89121260426
141.0,11.0,37044.799100772616
141.0,10.0,37044.48411990116
141.0,9.0,37081.309211394015
141.0,8.0,37155.46629326683
141.0,7.0,37266.971431460646
141.0,6.0,37415.66217060991
141.0,5.0,37601.19707109964
141.0,4.0,37823.05743735231
141.0,3.0,38080.55116570258
141.0,2.0,38372.818591721545
141.0,1.0,38698.84017828208
141.0,0.0,39057.44585778815
141.0,-1.0,39447.325824592
141.0,-2.0,39867.042565574266
141.0,-3.0,40315.04391644288
141.0,-4.0,40789.676936428536
141.0,-5.0,41289.202402611765
141.0,-6.0,41811.809735164075
141.0,-7.0,42355.632174787155
141.0,-8.0,42918.76204250148
141.0,-9.0,43499.26591913169
141.0,-10.0,44095.1995872555
141.0,-11.0,44704.62258236585
141.0,-12.0,45325.61220313754
141.0,-13.0,45956.2768337831
141.0,-14.0,46594.768435369144
141.0,-15.0,47239.29406845782
141.0,-16.0,47888.12631722019
141.0,-17.0,48539.612495769135
141.0,-18.0,49192.18253116851
141.0,-19.0,49844.355434490506
141.0,-20.0,50494.744291262585
141.0,-21.0,51142.059725324245
141.0,-22.0,51785.11181498451
141.0,-23.0,52422.81046674407
141.0,-24.0,53054.16427896851
141.0,-25.0,53678.277954912635
141.0,-26.0,54294.348350558794
141.0,-27.0,54901.6592670063
141.0,-28.0,55499.57511886885
141.0,-29.0,56087.53362863812
141.0,-30.0,56665.037711719255
141.0,-31.0,57231.646727461295
141.0,-32.0,57786.96727778442
141.0,-33.0,58330.6437369233
141.0,-34.0,58862.34869350587
141.0,-35.0,59381.77347999256
141.0,-36.0,59888.618954864156
141.0,-37.0,60382.586690447606
141.0,-38.0,60863.37070456623
141.0,-39.0,61330.64985798363
141.0,-40.0,61784.08102258616
141.0,-41.0,62223.293108062586
141.0,-42.0,62647.88201807675
141.0,-43.0,63057.40659104529
141.0,-44.0,63451.38556596808
141.0,-45.0,63829.295600487334
141.0,-46.0,64190.570356509605
141.0,-47.0,64534.60065819268
141.0,-48.0,64860.73571764157
141.0,-49.0,65168.28541492828
141.0,-50.0,65456.52361063996
141.0,-51.0,65724.69246064097
141.0,-52.0,65972.00769366624
141.0,-53.0,66197.66480239196
141.0,-54.0,66400.84608744952
141.0,-55.0,66580.72848131553
141.0,-56.0,66736.49206508018
141.0,-57.0,66867.32917592839
141.0,-58.0,66972.45398703677
141.0,-59.0,67051.11242497551
141.0,-60.0,67102.59227319263
141.0,-61.0,67126.23329448547
141.0,-62.0,67121.43719132889
141.0,-63.0,67087.67721141466
141.0,-64.0,67024.50719761681
141.0,-65.0,66931.56987769742
141.0,-66.0,66808.60419015161
141.0,-67.0,66655.45144931336
141.0,-68.0,66472.06016567945
141.0,-69.0,66258.48935665766
141.0,-70.0,66014.91020863583
141.0,-71.0,65741.605983256
141.0,-72.0,65438.97009858228
141.0,-73.0,65107.502358782665
141.0,-74.0,64747.80335303153
141.0,-75.0,64360.56709437193
141.0,-76.0,63946.57202083078
141.0,-77.0,63506.67053253255
141.0,-78.0,63041.77728817563
141.0,-79.0,62552.85653016701
141.0,-80.0,62040.908748107555
141.0,-81.0,61506.95702336974
141.0,-82.0,60952.033421534106
141.0,-83.0,60377.165812969375
141.0,-84.0,59783.36550369678
141.0,-85.0,59171.616048029704
141.0,-86.0,58542.86359101201
141.0,-87.0,57898.0090524815
141.0,-88.0,57237.90241638068
141.0,-89.0,56563.33932992307
142.0,90.0,56325.69242082582
142.0,89.0,56492.7151647419
142.0,88.0,56664.40832356776
142.0,87.0,56839.418644119
142.0,86.0,57016.260348068914
142.0,85.0,57193.33734453077
142.0,84.0,57368.966452864355
142.0,83.0,57541.401089980354
142.0,82.0,57708.85490646965
142.0,81.0,57869.524900722565
142.0,80.0,58021.613596319185
142.0,79.0,58163.34993175822
142.0,78.0,58293.008579579604
142.0,77.0,58408.92748094014
142.0,76.0,58509.52344897274
142.0,75.0,58593.30575750975
142.0,74.0,58658.887689210365
142.0,73.0,58704.99606752069
142.0,72.0,58730.4788394115
142.0,71.0,58734.31081007822
142.0,70.0,58715.59765675371
142.0,69.0,58673.578366749214
142.0,68.0,58607.626255383155
142.0,67.0,58517.24872332582
142.0,66.0,58402.08591101894
142.0,65.0,58261.90840123837
142.0,64.0,58096.614110661445
142.0,63.0,57906.22449857654
142.0,62.0,57690.88020671689
142.0,61.0,57450.83622963625
142.0,60.0,57186.45670097209
142.0,59.0,56898.20936816074
142.0,58.0,56586.65981727613
142.0,57.0,56252.465501119594
142.0,56.0,55896.369617725315
142.0,55.0,55519.19488312895
142.0,54.0,55121.837241437854
142.0,53.0,54705.25955663655
142.0,52.0,54270.4853337023
142.0,51.0,53818.592520923885
142.0,50.0,53350.70745013887
