,eventDate,individualCount,decimalLatitude,decimalLongitude,day,month,year
72,3/2/2008 15:25,,-32.879795,-71.50613100000001,2.0,3.0,2008.0
75,3/25/2021 9:20,,,,25.0,3.0,2021.0
80,12/22/2020 6:23,,-35.679595,-63.70236800000001,22.0,12.0,2020.0
82,10/29/2019 7:44,,-28.705291,-53.682393999999995,29.0,10.0,2019.0
96,12/7/2020 17:17,,-35.416527,-57.13425600000001,7.0,12.0,2020.0
117,2/26/2012 14:01,,-11.121862,-76.117067,26.0,2.0,2012.0
122,1/1/2020 15:03,,-36.541345,-56.965753,1.0,1.0,2020.0
133,1/25/2020 19:07,,-31.383783,-60.906423,25.0,1.0,2020.0
145,12/26/2020 9:46,,-34.862163,-58.415436,26.0,12.0,2020.0
146,1/18/2020 16:18,,-34.606252000000005,-58.352579000000006,18.0,1.0,2020.0
165,10/1/2018 0:00,,-3.752281,-73.2374,1.0,10.0,2018.0
194,11/14/2010 0:00,5.0,-32.705482,115.71365,14.0,11.0,2010.0
299,1/31/2020 0:00,1.0,-35.791466,-57.402817000000006,31.0,1.0,2020.0
306,3/10/2018 0:00,6.0,-31.272609999999997,-60.62655,10.0,3.0,2018.0
324,10/12/2020 0:00,8.0,-33.66806,-61.45013,12.0,10.0,2020.0
334,12/27/2017 0:00,2.0,-29.600626000000002,-56.66628000000001,27.0,12.0,2017.0
376,3/31/2007 0:00,1.0,-33.835062,151.078336,31.0,3.0,2007.0
377,2/3/1973 0:00,,-32.865088,151.767806,3.0,2.0,1973.0
378,11/1/1989 0:00,5.0,-32.886093,151.787715,1.0,11.0,1989.0
379,1/11/1986 0:00,,-28.848309000000004,153.570053,11.0,1.0,1986.0
380,11/27/1988 0:00,,-32.865084,151.76780300000001,27.0,11.0,1988.0
381,4/6/2007 0:00,1.0,-33.835062,151.078336,6.0,4.0,2007.0
382,1/15/1977 0:00,,-34.031756,151.134492,15.0,1.0,1977.0
383,4/7/1996 0:00,1.0,-34.536727,146.434558,7.0,4.0,1996.0
385,10/25/1996 0:00,,-33.581759000000005,150.851158,25.0,10.0,1996.0
386,3/31/2007 0:00,1.0,-33.835062,151.078336,31.0,3.0,2007.0
387,11/7/1986 0:00,1.0,-34.543805,150.872823,7.0,11.0,1986.0
426,9/6/2016 0:00,20.0,-25.294167,-57.63316700000001,6.0,9.0,2016.0
435,12/10/2013 0:00,1.0,-35.314564000000004,149.16223,10.0,12.0,2013.0
465,2/26/2018 0:00,2.0,-12.22435,-76.98788499999999,26.0,2.0,2018.0
536,2/16/2020 0:00,8.0,-33.223343,-62.860133999999995,16.0,2.0,2020.0
599,6/24/2018 0:00,1.0,-13.702708,-76.21976,24.0,6.0,2018.0
625,8/18/1991 0:00,400.0,-4.895149,-74.43203000000001,18.0,8.0,1991.0
698,3/17/2011 0:00,,-5.713696,-78.63945,17.0,3.0,2011.0
715,11/2/2018 0:00,6.0,-34.608204,-58.35397,2.0,11.0,2018.0
732,9/3/2018 0:00,7.0,-25.363281,-57.300472,3.0,9.0,2018.0
764,11/16/2019 0:00,2.0,-31.637296999999997,-60.67374,16.0,11.0,2019.0
792,9/5/2020 0:00,11.0,-25.410093,-57.58184,5.0,9.0,2020.0
807,9/23/2003 0:00,112.0,-25.266666,-57.616665000000005,23.0,9.0,2003.0
821,2/4/2018 0:00,1.0,-12.218668,-76.9844,4.0,2.0,2018.0
902,10/16/2019 0:00,1.0,-18.41659,-70.32525,16.0,10.0,2019.0
920,12/29/2019 0:00,2.0,-33.866634000000005,-57.348693999999995,29.0,12.0,2019.0
942,2/25/2018 0:00,8.0,-14.758656,-71.44734,25.0,2.0,2018.0
1045,10/15/2020 0:00,30.0,-30.484135,-57.7791,15.0,10.0,2020.0
1055,12/26/2020 9:53,,-34.859628,-58.41530899999999,26.0,12.0,2020.0
1056,8/21/2013 7:18,,-8.994529,-69.42110699999999,21.0,8.0,2013.0
1062,8/31/2019 16:53,,-8.335264,-74.570709,31.0,8.0,2019.0
1082,11/15/2005 0:00,1.0,-26.752159999999996,139.4233,15.0,11.0,2005.0
1084,2/12/1983 0:00,12.0,-37.510690000000004,140.1461,12.0,2.0,1983.0
1085,2/1/1980 0:00,2.0,-34.71648,138.56593,1.0,2.0,1980.0
1086,1/16/1993 0:00,1.0,-34.71648,138.56593,16.0,1.0,1993.0
1087,2/6/1982 0:00,1.0,-35.62957,139.2461,6.0,2.0,1982.0
1088,12/16/1982 0:00,1.0,-35.3963,138.90628999999998,16.0,12.0,1982.0
1089,3/24/2010 0:00,2.0,-34.32718,140.56373,24.0,3.0,2010.0
1090,1/9/2006 0:00,1.0,-34.83119,138.57482,9.0,1.0,2006.0
1091,4/5/1998 0:00,1.0,-34.759840000000004,138.52399,5.0,4.0,1998.0
1092,11/16/1982 0:00,3.0,-35.82553,137.53635,16.0,11.0,1982.0
1093,11/27/2015 0:00,1.0,-34.83024,138.52453,27.0,11.0,2015.0
1094,11/15/1998 0:00,11.0,-35.36377,139.1416,15.0,11.0,1998.0
1095,11/1/1982 0:00,1.0,-35.91,137.41,1.0,11.0,1982.0
1096,1/6/2006 0:00,1.0,-35.49964,139.04535,6.0,1.0,2006.0
1097,2/29/2004 0:00,1.0,-35.36985,139.14443,29.0,2.0,2004.0
1098,11/16/1997 0:00,1.0,-34.71648,138.56593,16.0,11.0,1997.0
1099,1/1/1984 0:00,,-34.65854,138.45136000000002,1.0,1.0,1984.0
1100,10/13/2015 0:00,2.0,-34.7282,138.51677,13.0,10.0,2015.0
1101,1/1/1985 0:00,,-34.72854,138.53136,1.0,1.0,1985.0
1200,10/21/2019 14:13,,-36.881063,174.872572,21.0,10.0,2019.0
1201,8/23/2020 9:03,,-11.006777,-66.09914,23.0,8.0,2020.0
1207,1/9/2021 12:58,,-33.674341999999996,-61.461180000000006,9.0,1.0,2021.0
1226,11/27/2019 11:45,,-35.315267999999996,149.161788,27.0,11.0,2019.0
1232,8/27/2020 16:20,,-33.061797,-60.7705,27.0,8.0,2020.0
1233,2/18/2020 19:03,,-34.183501,-61.936416,18.0,2.0,2020.0
1506,11/27/2002 0:00,7.0,-33.67342,136.95486,27.0,11.0,2002.0
1507,1/18/2015 0:00,1.0,-33.45669,134.88451,18.0,1.0,2015.0
1508,10/14/2013 0:00,2.0,-31.20652,137.59061,14.0,10.0,2013.0
1509,2/4/1996 0:00,1.0,-34.316829999999996,137.99708,4.0,2.0,1996.0
1510,3/17/2006 0:00,1.0,-34.316829999999996,137.99708,17.0,3.0,2006.0
1511,12/3/1985 0:00,,-34.65854,138.46136,3.0,12.0,1985.0
1512,11/27/2014 0:00,1.0,-34.83024,138.52453,27.0,11.0,2014.0
1513,10/16/2003 0:00,,-34.69778,138.48028,16.0,10.0,2003.0
1514,11/11/1996 0:00,2.0,-34.80744,138.59835,11.0,11.0,1996.0
1515,1/9/2005 0:00,1.0,-34.64493,138.47624,9.0,1.0,2005.0
1516,12/1/1985 0:00,,-34.70854,138.51136,1.0,12.0,1985.0
1517,3/9/1986 0:00,1.0,-34.316829999999996,137.99708,9.0,3.0,1986.0
1518,4/12/1981 0:00,1.0,-34.71648,138.56593,12.0,4.0,1981.0
1519,11/8/1998 0:00,2.0,-34.827709999999996,138.58343,8.0,11.0,1998.0
1520,1/22/2000 0:00,1.0,-34.31873,137.99001,22.0,1.0,2000.0
1521,1/14/1996 0:00,3.0,-34.71648,138.56593,14.0,1.0,1996.0
1669,1/25/2020 0:00,4.0,-12.223927999999999,-76.986436,25.0,1.0,2020.0
1765,12/2/2000 0:00,,-38.06459,145.16881999999998,2.0,12.0,2000.0
1766,1/21/1978 0:00,,-38.08183,144.58466,21.0,1.0,1978.0
1767,11/6/2000 0:00,,-36.15447,146.57602,6.0,11.0,2000.0
1768,3/30/2019 0:00,1.0,-37.99792,144.59175,30.0,3.0,2019.0
1769,1/1/2018 0:00,1.0,-37.99792,144.59175,1.0,1.0,2018.0
1770,1/9/2007 0:00,1.0,-38.0482,144.5049,9.0,1.0,2007.0
1771,4/10/2018 0:00,1.0,-37.99731,145.13025,10.0,4.0,2018.0
1772,2/17/2001 0:00,,-38.24337,144.42053,17.0,2.0,2001.0
1773,3/2/2019 0:00,1.0,-35.8075,143.8639,2.0,3.0,2019.0
1774,2/14/2016 0:00,1.0,-37.91372,144.64476000000002,14.0,2.0,2016.0
1775,3/25/1993 0:00,1.0,-38.353640000000006,142.31814,25.0,3.0,1993.0
1776,1/2/1989 0:00,2.0,-36.49031,144.80919,2.0,1.0,1989.0
1777,12/9/2017 0:00,1.0,-37.997859999999996,144.64708000000002,9.0,12.0,2017.0
1778,2/4/2018 0:00,1.0,-37.99792,144.59175,4.0,2.0,2018.0
1779,11/30/2018 0:00,1.0,-38.309329999999996,143.59268,30.0,11.0,2018.0
1780,1/26/2018 0:00,1.0,-37.97992,144.56194,26.0,1.0,2018.0
1781,11/14/2007 0:00,,-37.90528,144.65694,14.0,11.0,2007.0
1782,12/1/2018 0:00,1.0,-37.99792,144.59175,1.0,12.0,2018.0
1783,1/24/2019 0:00,1.0,-37.99792,144.59175,24.0,1.0,2019.0
1784,11/26/2018 0:00,1.0,-37.99792,144.59175,26.0,11.0,2018.0
1785,4/5/2018 0:00,1.0,-37.99731,145.13025,5.0,4.0,2018.0
1786,4/1/1992 0:00,1.0,-38.11813,144.63481000000002,1.0,4.0,1992.0
1787,1/1/1971 0:00,,-35.65833,143.84167,1.0,1.0,1971.0
1788,1/30/2000 0:00,,-38.205529999999996,144.42073,30.0,1.0,2000.0
1789,4/9/2016 0:00,1.0,-38.08336,144.42525,9.0,4.0,2016.0
1790,4/27/1986 0:00,3.0,-37.9787,144.5596,27.0,4.0,1986.0
1791,3/14/2015 0:00,7.0,-38.08528,145.1597,14.0,3.0,2015.0
1792,1/7/2014 0:00,1.0,-31.541109999999996,159.0811,7.0,1.0,2014.0
1794,10/15/2009 0:00,1.0,-33.32139,151.4472,15.0,10.0,2009.0
1796,1/10/2014 0:00,1.0,-31.541109999999996,159.0811,10.0,1.0,2014.0
1798,1/22/2014 0:00,3.0,-38.03464,145.12856000000002,22.0,1.0,2014.0
1800,2/8/2015 0:00,8.0,-38.0775,145.1639,8.0,2.0,2015.0
1804,1/29/2014 0:00,2.0,-38.09465,145.13977,29.0,1.0,2014.0
1806,1/17/2019 0:00,2.0,-34.82639,138.58389,17.0,1.0,2019.0
1807,12/1/1999 0:00,,-32.2,126.2,,12.0,1999.0
1809,12/21/2002 0:00,,-35.31,149.16,21.0,12.0,2002.0
1838,1/11/2018 0:00,,-33.494576,-58.741370999999994,11.0,1.0,2018.0
1845,10/17/2020 17:03,,-34.781119,-58.150242000000006,17.0,10.0,2020.0
1847,1/6/2018 0:00,,-34.608106,-58.350922,6.0,1.0,2018.0
1854,12/7/2020 17:25,,-35.493406,-57.167801000000004,7.0,12.0,2020.0
1882,10/19/1982 0:00,1.0,,,19.0,10.0,1982.0
1893,2/1/2016 0:00,,-34.107,-56.103,,2.0,2016.0
1894,1/1/2013 0:00,,-34.889194,-55.273222,,,2013.0
1931,3/11/2017 0:00,,-34.082378000000006,18.51325,11.0,3.0,2017.0
1938,11/19/2001 0:00,1.0,-42.765636,-63.638004,19.0,11.0,2001.0
1995,10/28/2017 0:00,2.0,-31.256308,-50.982895,28.0,10.0,2017.0
2004,10/23/2017 0:00,1.0,-12.559957,-69.189705,23.0,10.0,2017.0
2041,2/13/2014 0:00,120.0,-6.913314,-79.88125,13.0,2.0,2014.0
2075,11/15/2020 0:00,20.0,-31.547644000000002,-63.499095999999994,15.0,11.0,2020.0
2102,10/26/2019 0:00,2.0,-33.441272999999995,-58.699234,26.0,10.0,2019.0
2121,9/19/2020 0:00,18.0,-25.276,-57.632668,19.0,9.0,2020.0
2216,1/11/2020 0:00,1.0,-30.665464,-60.035877,11.0,1.0,2020.0
2224,2/9/2018 0:00,15.0,-29.967209999999998,-59.306206,9.0,2.0,2018.0
2266,12/2/2019 0:00,2.0,-10.756084,-75.27025,2.0,12.0,2019.0
2295,9/19/1999 0:00,8.0,-31.721426,-61.045677000000005,19.0,9.0,1999.0
2343,12/17/2016 0:00,2.0,-34.082733000000005,18.513165,17.0,12.0,2016.0
2358,10/19/2019 0:00,,-17.41572,-66.12828,19.0,10.0,2019.0
2426,11/5/2020 0:00,40.0,-34.77323,-59.96111,5.0,11.0,2020.0
2488,10/2/2017 0:00,2.0,-13.618027,-71.73042,2.0,10.0,2017.0
2490,10/25/2015 0:00,1.0,-27.212652000000002,153.06968999999998,25.0,10.0,2015.0
2520,4/30/2018 0:00,4.0,-22.635649,-59.782047,30.0,4.0,2018.0
2549,4/9/2017 0:00,30.0,-17.431726,-66.220085,9.0,4.0,2017.0
2560,1/12/2019 0:00,300.0,-33.373436,-58.78297,12.0,1.0,2019.0
2617,9/13/2020 0:00,26.0,-25.153933,-57.51474399999999,13.0,9.0,2020.0
2654,11/25/2020 0:00,2.0,-27.857103000000002,-56.90440400000001,25.0,11.0,2020.0
2670,10/28/2017 0:00,9.0,-33.49855,-58.790928,28.0,10.0,2017.0
2766,11/8/2003 0:00,,-26.343421999999997,-58.222164,8.0,11.0,2003.0
2784,4/7/2002 0:00,1.0,-37.182392,175.32367,7.0,4.0,2002.0
2787,8/30/2020 0:00,12.0,-25.24793,-57.599740000000004,30.0,8.0,2020.0
2791,1/26/2019 0:00,10.0,-13.419144000000001,-72.045105,26.0,1.0,2019.0
2793,10/2/2007 0:00,2.0,-38.075336,145.16815,2.0,10.0,2007.0
2807,11/29/2020 0:00,1.0,-24.046470000000003,-63.306132999999996,29.0,11.0,2020.0
2846,9/20/2009 0:00,145.0,-25.266666,-57.616665000000005,20.0,9.0,2009.0
2847,2/10/2019 0:00,1.0,-24.226673,-65.85665999999999,10.0,2.0,2019.0
2875,9/8/2020 0:00,17.0,-25.410093,-57.58184,8.0,9.0,2020.0
2883,10/24/2020 0:00,8.0,-28.708069000000002,-59.374256,24.0,10.0,2020.0
2927,9/26/2020 0:00,3.0,-25.267828,-57.61260600000001,26.0,9.0,2020.0
3005,3/1/2018 0:00,2.0,-31.656972999999997,-63.547504,1.0,3.0,2018.0
3079,10/19/2018 0:00,40.0,-6.63037,-79.44814000000001,19.0,10.0,2018.0
3149,3/11/2017 0:00,1.0,-5.20413,-80.66411,11.0,3.0,2017.0
3162,3/22/2014 0:00,1.0,-13.618027,-71.73042,22.0,3.0,2014.0
3215,10/29/2016 0:00,,-33.498463,-58.788357,29.0,10.0,2016.0
3281,9/8/2020 0:00,40.0,-25.410093,-57.58184,8.0,9.0,2020.0
3318,12/13/2015 0:00,1.0,-27.212652000000002,153.06968999999998,13.0,12.0,2015.0
3329,8/7/2006 0:00,,-13.618027,-71.73042,7.0,8.0,2006.0
3389,7/25/1984 0:00,,,,25.0,7.0,1984.0
3390,8/12/1986 0:00,,,,12.0,8.0,1986.0
3395,6/14/1972 0:00,,,,14.0,6.0,1972.0
3410,8/12/1986 0:00,,,,12.0,8.0,1986.0
3417,8/12/1986 0:00,,,,12.0,8.0,1986.0
3449,1/3/2021 0:00,,-32.707917,28.374583,3.0,1.0,2021.0
3450,2/22/2018 0:00,,-25.707917000000002,32.707917,22.0,2.0,2018.0
3451,3/10/2017 0:00,,-22.957917000000002,14.457917000000002,10.0,3.0,2017.0
3452,1/14/2017 0:00,,-34.04125,18.54125,14.0,1.0,2017.0
3453,12/3/2016 0:00,,-34.04125,18.54125,3.0,12.0,2016.0
3454,1/7/2021 0:00,,-32.707917,28.374583,7.0,1.0,2021.0
3455,1/16/2021 0:00,,-32.707917,28.374583,16.0,1.0,2021.0
3557,4/28/2013 0:00,1.0,-38.275558000000004,144.767502,28.0,4.0,2013.0
3559,3/16/2018 0:00,9.0,-38.33012,143.59146,16.0,3.0,2018.0
3560,11/22/2014 0:00,1.0,-32.87251,151.78142,22.0,11.0,2014.0
3564,11/23/2006 0:00,1.0,-27.09778,153.1625,23.0,11.0,2006.0
3566,2/16/2018 0:00,,-35.373059999999995,139.13971999999998,16.0,2.0,2018.0
3567,2/25/2015 0:00,4.0,-37.91,140.3928,25.0,2.0,2015.0
3573,12/20/1998 0:00,,-35.3715,139.1425,20.0,12.0,1998.0
3574,3/10/2014 0:00,1.0,-38.04611,144.5061,10.0,3.0,2014.0
3576,1/16/2013 0:00,2.0,-28.63056,153.576675,16.0,1.0,2013.0
3578,11/15/2015 0:00,2.0,-38.070840000000004,145.1603,15.0,11.0,2015.0
3580,9/5/1992 0:00,3.0,-36.315553,150.116286,5.0,9.0,1992.0
3581,1/1/1986 0:00,3.0,-34.531296000000005,146.430236,1.0,1.0,1986.0
3582,9/8/1984 0:00,1.0,-33.617056,150.82906100000002,8.0,9.0,1984.0
3583,4/26/1997 0:00,2.0,-34.209707,146.0514,26.0,4.0,1997.0
3584,1/11/1987 0:00,1.0,-34.531296000000005,146.430236,11.0,1.0,1987.0
3585,2/19/1989 0:00,4.0,-35.049328,149.687393,19.0,2.0,1989.0
3586,12/24/2002 0:00,,-35.31,149.16,24.0,12.0,2002.0
3590,1/1/2012 0:00,,-32.7,115.7,,1.0,2012.0
3591,1/6/2019 0:00,1.0,-38.0527,145.17346,6.0,1.0,2019.0
3595,2/8/2015 0:00,1.0,-24.75778,152.4011,8.0,2.0,2015.0
3597,12/23/2006 0:00,,-16.91,145.76,23.0,12.0,2006.0
3598,11/22/2013 0:00,1.0,-31.541109999999996,159.0811,22.0,11.0,2013.0
3601,1/18/2014 0:00,1.0,-31.541109999999996,159.0811,18.0,1.0,2014.0
3602,2/7/2014 0:00,2.0,-38.03464,145.12856000000002,7.0,2.0,2014.0
3604,11/20/2008 0:00,1.0,-34.8304,138.5828,20.0,11.0,2008.0
3605,11/15/2015 0:00,2.0,-38.08528,145.1597,15.0,11.0,2015.0
3606,10/25/2015 0:00,4.0,-38.06667,145.1667,25.0,10.0,2015.0
3608,12/30/1999 0:00,,-27.42362,153.16916,30.0,12.0,1999.0
3745,9/30/2016 0:00,6.0,-13.615581,-71.72308000000001,30.0,9.0,2016.0
3910,12/11/2016 0:00,1.0,-13.415351999999999,-72.03272,11.0,12.0,2016.0
3963,8/23/2020 0:00,4.0,-31.57648,-60.573530000000005,23.0,8.0,2020.0
3980,11/14/2020 0:00,104.0,-34.682354,-54.28349300000001,14.0,11.0,2020.0
3984,11/9/2019 0:00,1.0,-31.55307,159.0827,9.0,11.0,2019.0
4021,3/17/2013 0:00,1.0,-18.416539999999998,-70.32240999999999,17.0,3.0,2013.0
4028,9/1/2013 0:00,7.0,-4.460058,-73.4182,1.0,9.0,2013.0
4048,10/17/2020 0:00,11.0,-25.033117,-54.486874,17.0,10.0,2020.0
4097,10/10/2020 0:00,1.0,-38.08235,144.42754,10.0,10.0,2020.0
4099,11/27/2019 0:00,1.0,-35.314564000000004,149.16223,27.0,11.0,2019.0
4172,11/12/2020 0:00,3.0,-31.434997999999997,-60.58415,12.0,11.0,2020.0
4232,9/8/2016 0:00,15.0,-13.751520000000001,-66.13014,8.0,9.0,2016.0
4354,8/1/2006 0:00,,-27.33,-55.83,1.0,8.0,2006.0
4422,1/21/2020 0:00,1.0,-34.041103,151.19891,21.0,1.0,2020.0
4432,11/12/2015 0:00,1.0,-27.212652000000002,153.06968999999998,12.0,11.0,2015.0
4444,9/1/2017 0:00,2.0,-13.69944,-66.06512,1.0,9.0,2017.0
4454,9/9/2020 0:00,7.0,-25.267828,-57.61260600000001,9.0,9.0,2020.0
4459,10/31/2013 0:00,,-33.498463,-58.788357,31.0,10.0,2013.0
4505,9/12/2020 0:00,1.0,-3.7315769999999997,-73.27325,12.0,9.0,2020.0
4507,11/5/2013 0:00,1.0,-37.99792,144.59175,5.0,11.0,2013.0
4514,1/21/2016 0:00,1.0,-37.99792,144.59175,21.0,1.0,2016.0
4623,10/10/2010 0:00,12.0,-35.624790000000004,-57.99365,10.0,10.0,2010.0
4632,12/6/1987 0:00,7.0,-25.269989000000002,-57.628322999999995,6.0,12.0,1987.0
4635,11/4/2017 0:00,1.0,-18.290213,143.47942,4.0,11.0,2017.0
4802,11/22/2017 0:00,1.0,-17.779757,122.888374,22.0,11.0,2017.0
4808,12/25/2020 0:00,6.0,-34.608204,-58.35397,25.0,12.0,2020.0
4810,4/10/2018 0:00,4.0,-30.945814000000002,-62.712364,10.0,4.0,2018.0
4855,1/23/2016 0:00,1.0,-27.212652000000002,153.06968999999998,23.0,1.0,2016.0
4861,5/5/2018 0:00,2.0,-11.016688,-76.09131,5.0,5.0,2018.0
4914,10/19/2019 0:00,,-24.053694,-63.313719999999996,19.0,10.0,2019.0
4987,2/24/2016 0:00,1.0,-37.99792,144.59175,24.0,2.0,2016.0
5060,3/19/2019 0:00,,-32.344444,115.78153,19.0,3.0,2019.0
5079,2/4/2020 0:00,2.0,-33.591476,-62.545334,4.0,2.0,2020.0
5097,11/28/2016 0:00,50.0,-30.636946000000002,-59.958275,28.0,11.0,2016.0
5098,1/30/2006 0:00,1.0,-37.865627,144.80594,30.0,1.0,2006.0
5101,1/25/2020 0:00,1.0,-42.779137,147.52954,25.0,1.0,2020.0
5102,9/10/2020 0:00,1.0,-31.618345,-60.639509999999994,10.0,9.0,2020.0
5124,2/17/2014 0:00,1.0,-37.99792,144.59175,17.0,2.0,2014.0
5132,9/10/2009 0:00,1.0,-25.277666,-57.63117,10.0,9.0,2009.0
5242,9/20/2011 0:00,30.0,-17.407814000000002,-66.137955,20.0,9.0,2011.0
5284,9/12/2019 0:00,3.0,-13.618027,-71.73042,12.0,9.0,2019.0
5325,1/17/2020 0:00,1.0,-33.4559,-58.802036,17.0,1.0,2020.0
5371,3/23/2014 0:00,3.0,-37.99792,144.59175,23.0,3.0,2014.0
5372,2/22/2019 0:00,1.0,-34.241238,142.08973999999998,22.0,2.0,2019.0
5386,3/8/2015 0:00,1.0,-34.826065,138.58308,8.0,3.0,2015.0
5438,1/25/2018 0:00,3.0,-30.526346000000004,-60.017334,25.0,1.0,2018.0
5454,9/1/2017 0:00,6.0,-4.735323999999999,-80.907135,1.0,9.0,2017.0
5460,11/8/2010 0:00,12.0,-36.294113,-56.775604,8.0,11.0,2010.0
5486,12/5/2018 0:00,1.0,-37.182762,175.31999,5.0,12.0,2018.0
5494,10/10/2020 0:00,12.0,-37.50892,-60.983173,10.0,10.0,2020.0
5728,2/11/2017 0:00,8.0,-32.11722,-52.156665999999994,11.0,2.0,2017.0
5730,10/21/2018 0:00,5.0,-30.945814000000002,-62.712364,21.0,10.0,2018.0
5777,11/20/2018 0:00,1.0,-19.211479999999998,146.75468,20.0,11.0,2018.0
5826,12/9/2013 0:00,1.0,-10.51481,105.63491,9.0,12.0,2013.0
5851,2/11/2017 0:00,,-37.99792,144.59175,11.0,2.0,2017.0
5884,1/29/2010 0:00,4.0,-30.908209000000003,-62.864883,29.0,1.0,2010.0
5905,2/2/2020 8:17,,-26.220343,-58.179281,2.0,2.0,2020.0
5915,9/26/2020 12:35,,-31.673534999999998,-60.750496999999996,26.0,9.0,2020.0
5938,12/28/2020 0:00,1.0,-38.044914,144.50781,28.0,12.0,2020.0
5950,9/27/2020 0:00,21.0,-24.872168,-56.89516999999999,27.0,9.0,2020.0
5973,9/4/2019 0:00,2.0,-13.618027,-71.73042,4.0,9.0,2019.0
6008,1/3/2017 0:00,1.0,-27.273870000000002,153.04613,3.0,1.0,2017.0
6066,2/24/2018 0:00,30.0,-30.649209999999997,-59.98797,24.0,2.0,2018.0
6133,10/4/2019 0:00,10.0,-8.946219000000001,-69.39325,4.0,10.0,2019.0
6186,5/10/1997 0:00,,-37.99713,144.56042,10.0,5.0,1997.0
6260,9/16/2019 0:00,12.0,-25.266666,-57.616665000000005,16.0,9.0,2019.0
6280,4/29/2018 0:00,3.0,-12.07385,-77.16161,29.0,4.0,2018.0
6298,5/31/2017 0:00,4.0,-40.685986,-63.24973000000001,31.0,5.0,2017.0
6311,11/17/2019 0:00,5.0,-22.540277,-59.676388,17.0,11.0,2019.0
6326,5/16/2015 0:00,,-12.22435,-76.98788499999999,16.0,5.0,2015.0
6372,12/19/2020 0:00,1.0,-34.877334999999995,-56.0235,19.0,12.0,2020.0
6401,1/4/2020 0:00,1.0,-28.607738,153.54836,4.0,1.0,2020.0
6503,11/4/2017 0:00,1.0,-18.290213,143.47942,4.0,11.0,2017.0
6526,12/23/2008 0:00,1.0,-32.15826,115.93677,23.0,12.0,2008.0
6543,9/6/2019 0:00,2.0,-25.276,-57.632668,6.0,9.0,2019.0
6607,2/15/2006 0:00,2.0,-34.68076,-54.2956,15.0,2.0,2006.0
6710,2/15/2021 16:40,,-33.681416999999996,-61.425341,15.0,2.0,2021.0
6713,11/9/2020 17:49,,-27.261314000000002,152.899999,9.0,11.0,2020.0
6717,1/9/2021 9:42,,-33.718736,-61.397971999999996,9.0,1.0,2021.0
6726,1/19/2018 7:23,,-32.015921,-61.415999,19.0,1.0,2018.0
6735,1/22/2020 0:00,1.0,-22.927328,-45.57117,22.0,1.0,2020.0
6779,9/13/2019 0:00,1.0,-12.415474,-68.80994399999999,13.0,9.0,2019.0
6806,4/8/2012 0:00,10.0,-20.330735999999998,-63.273838,8.0,4.0,2012.0
6819,11/4/2013 0:00,20.0,-28.5604,-60.1842,4.0,11.0,2013.0
6836,12/30/2006 0:00,,-33.498463,-58.788357,30.0,12.0,2006.0
6837,2/1/2020 0:00,5.0,-22.709533999999998,-65.71436,1.0,2.0,2020.0
6849,9/27/2008 0:00,,-30.620296000000003,-59.90759,27.0,9.0,2008.0
6881,1/24/2018 0:00,1.0,-27.40103,153.07936,24.0,1.0,2018.0
6887,2/4/2011 0:00,,-37.99792,144.59175,4.0,2.0,2011.0
6923,2/24/2019 0:00,6.0,-6.913314,-79.88125,24.0,2.0,2019.0
6971,10/17/2020 0:00,2.0,-25.444426999999997,-54.501490000000004,17.0,10.0,2020.0
7066,10/27/2007 0:00,2.0,-36.384808,-56.706619999999994,27.0,10.0,2007.0
7101,4/8/2018 0:00,50.0,-27.065882000000002,-58.718876,8.0,4.0,2018.0
7118,12/1/2018 0:00,2.0,-27.710318,-57.187614,1.0,12.0,2018.0
7195,9/16/2020 0:00,1.0,-0.10984200000000001,-78.36495,16.0,9.0,2020.0
7218,12/29/2014 0:00,24.0,-32.705482,115.71365,29.0,12.0,2014.0
7254,2/21/2019 0:00,2.0,-18.414371,-70.324326,21.0,2.0,2019.0
7314,12/8/2020 0:00,1.0,-31.826988,-60.605328,8.0,12.0,2020.0
7334,11/21/2020 0:00,6.0,-33.542187,-54.340263,21.0,11.0,2020.0
7382,10/13/2020 0:00,1.0,-17.88329,122.64255,13.0,10.0,2020.0
7387,9/17/2013 0:00,,-22.55,-59.383334999999995,17.0,9.0,2013.0
7473,11/30/2014 0:00,1.0,-35.317207,149.16571000000002,30.0,11.0,2014.0
7491,12/17/2020 0:00,1.0,-32.939808,151.61975,17.0,12.0,2020.0
7521,11/19/2019 0:00,9.0,-36.49137,-56.973594999999996,19.0,11.0,2019.0
7548,12/30/2019 14:00,,-27.261314000000002,152.899999,30.0,12.0,2019.0
7558,12/27/2014 0:00,,-22.664563,-48.012465999999996,27.0,12.0,2014.0
7562,10/17/2020 11:12,,-10.799613,-65.968389,17.0,10.0,2020.0
7568,12/13/2019 9:54,,-35.315762,149.161944,13.0,12.0,2019.0
7574,1/18/2020 16:00,,-34.608106,-58.350922,18.0,1.0,2020.0
7575,1/9/2021 7:35,,-34.566469,-58.42179599999999,9.0,1.0,2021.0
7644,12/7/2019 0:00,3.0,-33.499176,-58.769512,7.0,12.0,2019.0
7645,10/27/2020 0:00,20.0,-30.484135,-57.7791,27.0,10.0,2020.0
7669,12/5/2017 0:00,,-21.503767,-68.010056,5.0,12.0,2017.0
7714,9/17/2004 0:00,264.0,-25.266666,-57.616665000000005,17.0,9.0,2004.0
