,eventDate,individualCount,decimalLatitude,decimalLongitude,day,month,year
77404,2013-01-04T00:00:00,,-31.2563,-50.9829,4,1,2013
77413,2017-12-14T00:00:00,2.0,-32.1889,-52.1562,14,12,2017
77486,2018-10-06T00:00:00,10.0,-36.3217,-56.7728,6,10,2018
77499,2013-01-24T00:00:00,1.0,-32.348,-52.3503,24,1,2013
77517,2016-11-08T00:00:00,3.0,-36.2941,-56.7756,8,11,2016
77521,2016-02-15T00:00:00,2.0,-22.6477,-65.7004,15,2,2016
77524,2018-11-04T00:00:00,2.0,-34.7612,-55.6981,4,11,2018
77557,2016-10-30T00:00:00,28.0,-32.1608,-52.55,30,10,2016
77613,2016-10-22T00:00:00,7.0,-26.4323,-49.2011,22,10,2016
77679,2018-09-11T00:00:00,6.0,-25.4101,-57.5818,11,9,2018
77712,2019-10-17T00:00:00,15.0,-24.329,-46.9997,17,10,2019
77778,2016-10-22T00:00:00,3.0,-25.2732,-57.65,22,10,2016
77784,2013-10-02T00:00:00,80.0,-25.2667,-57.6167,2,10,2013
77818,2015-01-31T00:00:00,1.0,-34.4401,-57.1964,31,1,2015
77848,2017-11-19T00:00:00,4.0,-24.1337,-46.693000000000005,19,11,2017
77859,2019-01-25T00:00:00,8.0,-32.342,-52.295,25,1,2019
77877,2018-10-13T00:00:00,15.0,-35.3907,-57.1475,13,10,2018
77912,2010-02-11T00:00:00,1.0,-13.7006,-76.2222,11,2,2010
77918,2019-11-29T00:00:00,12.0,-34.6183,-54.2921,29,11,2019
77934,2012-02-12T00:00:00,2.0,-34.3437,-53.7875,12,2,2012
77944,2010-02-19T00:00:00,2.0,-22.6486,-65.6926,19,2,2010
77974,2016-02-02T00:00:00,,-31.3573,-51.0391,2,2,2016
78013,2016-12-03T00:00:00,,-34.6183,-54.2921,3,12,2016
78110,2011-02-20T00:00:00,1.0,-34.3825,-71.9981,20,2,2011
78131,2019-11-17T00:00:00,1.0,-34.7658,-56.416000000000004,17,11,2019
78175,2017-10-29T00:00:00,2.0,-27.627,-70.9067,29,10,2017
78193,2019-12-29T00:00:00,6.0,-36.3411,-56.7471,29,12,2019
78198,2010-02-11T00:00:00,1.0,-13.7006,-76.2222,11,2,2010
78239,2018-11-03T00:00:00,9.0,-36.2941,-56.7756,3,11,2018
78240,2016-04-09T00:00:00,2.0,-23.7036,-70.4247,9,4,2016
78249,2018-10-06T00:00:00,,-36.2941,-56.7756,6,10,2018
78278,2019-11-06T00:00:00,9.0,-24.320999999999998,-46.9911,6,11,2019
78337,2017-02-04T00:00:00,3.0,-34.7658,-56.416000000000004,4,2,2017
78383,2019-11-15T00:00:00,4.0,-24.3128,-47.0006,15,11,2019
78391,2018-09-10T00:00:00,30.0,-16.3786,-56.6208,10,9,2018
78404,2011-10-24T00:00:00,,-22.7125,-65.6976,24,10,2011
78412,2012-01-17T00:00:00,,-36.8599,-57.8812,17,1,2012
78437,2017-04-15T00:00:00,1.0,-18.4165,-70.3224,15,4,2017
78453,2019-03-31T00:00:00,1.0,-2.10085,-80.7435,31,3,2019
78464,2019-10-17T00:00:00,3.0,-6.647819999999999,-51.9958,17,10,2019
78480,2019-12-01T00:00:00,1.0,-3.4112,-39.0539,1,12,2019
78502,2019-03-18T00:00:00,1.0,-34.8783,-54.9155,18,3,2019
78507,2013-11-14T00:00:00,,-12.5358,-70.4947,14,11,2013
78524,2010-02-15T00:00:00,,-34.6643,-54.1732,15,2,2010
78538,2015-11-29T00:00:00,1.0,-30.7446,-58.019,29,11,2015
78567,2018-12-18T00:00:00,1.0,-34.7947,-55.8592,18,12,2018
78576,2018-12-23T00:00:00,1.0,-34.8367,-54.6313,23,12,2018
78620,2019-11-02T00:00:00,3.0,-36.4693,-57.1303,2,11,2019
78625,2018-02-24T00:00:00,4.0,-34.6531,-54.1758,24,2,2018
78640,2014-09-08T00:00:00,4.0,-13.7632,-66.0984,8,9,2014
78689,2015-12-21T00:00:00,1.0,-33.4985,-58.7884,21,12,2015
78690,2014-01-06T00:00:00,4.0,-28.8652,-49.2684,6,1,2014
78719,2019-12-28T00:00:00,2.0,-36.4703,-57.1314,28,12,2019
78733,2019-03-16T00:00:00,9.0,-34.9072,-54.8756,16,3,2019
78756,2015-10-23T00:00:00,2.0,-18.4165,-70.3224,23,10,2015
78858,2019-11-20T00:00:00,6.0,-31.2563,-50.9829,20,11,2019
78902,2018-10-06T00:00:00,1.0,-23.2191,-44.7094,6,10,2018
78962,2018-03-02T00:00:00,6.0,-30.9364,-62.8852,2,3,2018
78992,2019-01-25T00:00:00,2.0,-30.53,-50.353,25,1,2019
79015,2016-11-09T00:00:00,,-22.6701,-48.0118,9,11,2016
79050,2019-10-20T00:00:00,1.0,-34.6183,-54.2921,20,10,2019
79055,2017-09-07T00:00:00,4.0,-25.276,-57.6327,7,9,2017
79061,2014-10-24T00:00:00,1.0,-24.5521,-65.3738,24,10,2014
79082,2019-01-26T00:00:00,5.0,-36.3217,-56.7728,26,1,2019
79111,2016-11-13T00:00:00,3.0,-18.4165,-70.3224,13,11,2016
79120,2018-03-04T00:00:00,1.0,-13.618,-71.7304,4,3,2018
79215,2018-12-12T00:00:00,8.0,-34.9005,-55.2367,12,12,2018
79234,2019-02-06T00:00:00,9.0,-22.5428,-66.7461,6,2,2019
79268,2018-12-15T00:00:00,1.0,-24.364,-47.0239,15,12,2018
79289,2019-01-27T00:00:00,25.0,-38.8185,-59.7631,27,1,2019
79309,2013-07-27T00:00:00,1.0,-38.7561,-73.4184,27,7,2013
79327,2017-10-18T00:00:00,1.0,-18.4165,-70.3224,18,10,2017
79337,2019-11-11T00:00:00,1.0,-25.4128,-57.5805,11,11,2019
79374,2019-12-24T00:00:00,4.0,-34.8783,-54.9155,24,12,2019
79399,2010-01-30T00:00:00,60.0,-30.4145,-59.9723,30,1,2010
79413,2019-11-19T00:00:00,4.0,-36.2941,-56.7756,19,11,2019
79415,2017-03-05T00:00:00,80.0,-36.4167,-56.9167,5,3,2017
79430,2019-03-07T00:00:00,15.0,-34.7658,-56.416000000000004,7,3,2019
79467,2016-09-10T00:00:00,1.0,-25.276,-57.6327,10,9,2016
79613,2017-03-05T00:00:00,1700.0,-35.916,-57.4178,5,3,2017
79622,2019-11-08T00:00:00,2.0,-18.5753,-70.0236,8,11,2019
79666,2011-01-28T00:00:00,3.0,-20.2326,-70.1476,28,1,2011
79750,2015-02-20T00:00:00,1.0,-30.3052,-71.5724,20,2,2015
79803,2016-02-14T00:00:00,1.0,-33.6198,-71.6275,14,2,2016
79818,2019-11-14T00:00:00,20.0,-36.469,-57.1299,14,11,2019
79857,2018-05-19T00:00:00,13.0,-30.0433,-62.8339,19,5,2018
79888,2017-03-30T00:00:00,1.0,-2.18954,-81.0111,30,3,2017
79916,2011-10-24T00:00:00,,-22.7125,-65.6976,24,10,2011
79929,2016-10-29T00:00:00,2.0,-23.7196,-46.7166,29,10,2016
79940,2013-03-06T00:00:00,12.0,-33.9063,-53.7147,6,3,2013
80005,2019-01-25T00:00:00,2.0,-33.6377,-53.221000000000004,25,1,2019
80097,2019-03-20T00:00:00,2.0,-34.6797,-54.2732,20,3,2019
80103,2019-01-24T00:00:00,4.0,-34.6577,-54.2945,24,1,2019
80188,2018-09-08T00:00:00,2.0,-34.9076,-54.8765,8,9,2018
80234,2015-01-17T00:00:00,3.0,-23.7023,-70.4242,17,1,2015
80260,2016-10-25T00:00:00,7.0,-49.306999999999995,-67.7308,25,10,2016
80292,2017-11-19T00:00:00,20.0,-36.4014,-56.9511,19,11,2017
80296,2017-01-07T00:00:00,12.0,-31.9227,-52.1992,7,1,2017
80333,2019-11-09T00:00:00,5.0,-18.4165,-70.3224,9,11,2019
80346,2018-12-03T00:00:00,12.0,-36.4795,-56.9847,3,12,2018
80349,2019-12-19T00:00:00,36.0,-31.2204,-50.9555,19,12,2019
80350,2018-02-17T00:00:00,1.0,-18.4165,-70.3224,17,2,2018
80365,2018-10-06T00:00:00,2.0,-36.2941,-56.7756,6,10,2018
80372,2013-03-03T00:00:00,50.0,-28.8652,-49.2684,3,3,2013
80396,2012-01-06T00:00:00,4.0,-18.4165,-70.3224,6,1,2012
80411,2019-03-10T00:00:00,3.0,-17.1699,-71.8385,10,3,2019
80435,2019-10-23T00:00:00,3.0,-34.8783,-54.9155,23,10,2019
80460,2019-07-18T00:00:00,1.0,-29.9611,-71.3218,18,7,2019
80475,2018-11-02T00:00:00,65.0,-36.4796,-56.9845,2,11,2018
80481,2019-12-06T00:00:00,7.0,-34.6581,-54.2943,6,12,2019
80494,2019-03-17T00:00:00,2.0,-34.8783,-54.9155,17,3,2019
80549,2018-09-21T00:00:00,5.0,-32.1187,-52.5949,21,9,2018
80611,2019-11-15T00:00:00,,-27.454,-48.5414,15,11,2019
80648,2019-12-19T00:00:00,15.0,-31.4413,-51.1644,19,12,2019
80656,2018-01-07T00:00:00,7.0,-36.4964,-56.9655,7,1,2018
80682,2018-10-06T00:00:00,2.0,-34.8125,-55.3363,6,10,2018
80686,2016-09-25T00:00:00,1.0,-30.6369,-59.9583,25,9,2016
80758,2013-02-14T00:00:00,,-17.1384,-71.8702,14,2,2013
80765,2011-12-15T00:00:00,14.0,-25.2667,-57.6167,15,12,2011
80822,2019-02-19T00:00:00,3.0,-33.6991,-62.533,19,2,2019
80841,2019-03-22T00:00:00,2.0,-11.0947,-76.1305,22,3,2019
80876,2015-11-28T00:00:00,75.0,-36.4265,-56.8763,28,11,2015
80878,2016-01-09T00:00:00,8.0,-38.0833,-58.75,9,1,2016
80879,2010-09-30T00:00:00,15.0,-25.2667,-57.6167,30,9,2010
80899,2019-02-22T00:00:00,3.0,-34.8783,-54.9155,22,2,2019
80913,2018-04-20T00:00:00,3.0,-6.922789999999999,-79.8747,20,4,2018
80935,2014-11-13T00:00:00,9.0,-18.4144,-70.3243,13,11,2014
80944,2019-11-18T00:00:00,3.0,-36.4014,-56.9511,18,11,2019
80962,2012-03-29T00:00:00,1.0,-30.8069,-62.8778,29,3,2012
80968,2019-02-24T00:00:00,10.0,-34.8415,-54.6746,24,2,2019
80980,2016-01-23T00:00:00,1.0,-34.7658,-56.416000000000004,23,1,2016
81059,2017-01-11T00:00:00,6.0,-36.4014,-56.9511,11,1,2017
81072,2017-08-15T00:00:00,1.0,-27.0909,-70.8529,15,8,2017
81087,2012-06-02T00:00:00,1.0,-32.4101,-71.4108,2,6,2012
81104,2016-02-25T00:00:00,31.0,-33.4985,-58.7884,25,2,2016
81105,2016-04-15T00:00:00,8.0,-18.4165,-70.3224,15,4,2016
81114,2013-11-16T00:00:00,6.0,-18.4165,-70.3224,16,11,2013
81156,2011-02-01T00:00:00,1.0,-37.7526,176.416,1,2,2011
81157,2017-01-25T00:00:00,70.0,-37.981,-60.4937,25,1,2017
81180,2014-01-08T00:00:00,89.0,-38.5711,-60.1282,8,1,2014
81194,2018-01-16T00:00:00,2.0,-34.7647,-55.7037,16,1,2018
81233,2013-02-15T00:00:00,4.0,-30.9178,-62.6784,15,2,2013
81243,2019-11-20T00:00:00,2.0,-13.436,-72.1304,20,11,2019
81254,2018-03-18T00:00:00,1.0,-5.52424,-80.8909,18,3,2018
81276,2017-01-14T00:00:00,2.0,-32.3892,-52.4008,14,1,2017
81284,2014-11-23T00:00:00,3.0,-36.2892,-56.7807,23,11,2014
81299,2017-11-17T00:00:00,3.0,-36.4014,-56.9511,17,11,2017
81349,2010-10-16T00:00:00,30.0,-31.9009,-52.3128,16,10,2010
81354,2014-09-17T00:00:00,15.0,-1.02614,-46.9644,17,9,2014
81398,2019-10-31T00:00:00,,-34.9095,-54.9006,31,10,2019
81452,2017-12-23T00:00:00,2.0,-18.4165,-70.3224,23,12,2017
81483,2016-04-06T00:00:00,26.0,-18.4165,-70.3224,6,4,2016
81498,2015-01-16T00:00:00,2.0,-28.8652,-49.2684,16,1,2015
81499,2019-11-01T00:00:00,4.0,-36.2941,-56.7756,1,11,2019
81582,2018-09-24T00:00:00,1.0,-11.0115,-66.0995,24,9,2018
81588,2019-04-22T00:00:00,2.0,-18.4166,-70.3252,22,4,2019
81598,2019-01-25T00:00:00,56.0,-31.2263,-50.8802,25,1,2019
81605,2013-12-30T00:00:00,126.0,-31.4427,-51.1656,30,12,2013
81606,2019-11-25T00:00:00,1.0,-22.9256,-42.3739,25,11,2019
81617,2019-11-08T00:00:00,1.0,-34.8079,-54.5859,8,11,2019
81622,2015-01-13T00:00:00,1.0,-0.10984200000000001,-78.365,13,1,2015
81636,2018-10-18T00:00:00,1.0,-12.9112,-70.3591,18,10,2018
81653,2016-10-23T00:00:00,2.0,-18.4165,-70.3224,23,10,2016
81658,2010-12-27T00:00:00,1.0,-33.2186,-62.8821,27,12,2010
81659,2017-11-28T00:00:00,63.0,-32.1591,-52.0824,28,11,2017
81673,2019-10-19T00:00:00,20.0,-36.4689,-57.1298,19,10,2019
81698,2010-11-21T00:00:00,1.0,-30.7023,-63.0379,21,11,2010
81752,2019-11-03T00:00:00,7.0,-34.8413,-54.6763,3,11,2019
81780,2017-10-16T00:00:00,4.0,-34.8328,-55.3126,16,10,2017
81795,2017-03-23T00:00:00,3.0,-18.4165,-70.3224,23,3,2017
81816,2019-10-06T00:00:00,3.0,-33.7,-61.4667,6,10,2019
81828,2014-07-20T00:00:00,1.0,-38.7925,-73.3959,20,7,2014
81886,2017-12-31T00:00:00,2.0,-34.8492,-55.3043,31,12,2017
81887,2010-01-17T00:00:00,70.0,-36.3411,-56.7471,17,1,2010
81899,2016-10-29T00:00:00,2.0,-23.7196,-46.7166,29,10,2016
81912,2018-03-11T00:00:00,4.0,-34.9016,-54.8777,11,3,2018
81916,2016-02-01T00:00:00,,-23.0528,-43.5662,1,2,2016
81921,2016-09-24T00:00:00,5.0,-33.4985,-58.7884,24,9,2016
81929,2015-11-07T00:00:00,1.0,-18.477,-70.3207,7,11,2015
81993,2019-10-06T00:00:00,1.0,-23.7802,-45.9713,6,10,2019
82046,2013-03-25T00:00:00,1.0,-33.2064,-70.8279,25,3,2013
82066,2019-01-20T00:00:00,4.0,-34.8175,-55.3256,20,1,2019
82069,2018-09-23T00:00:00,4.0,-5.77536,-80.866,23,9,2018
82142,2011-12-15T00:00:00,14.0,-25.2667,-57.6167,15,12,2011
82156,2017-11-18T00:00:00,33.0,-36.4333,-56.9438,18,11,2017
82161,2019-01-25T00:00:00,4.0,-31.2918,-51.0921,25,1,2019
82168,2018-02-05T00:00:00,50.0,-31.8589,-61.5715,5,2,2018
82194,2016-02-14T00:00:00,1.0,-33.6198,-71.6275,14,2,2016
82224,2016-12-08T00:00:00,3.0,-18.4165,-70.3224,8,12,2016
82271,2011-02-20T00:00:00,1.0,-34.3825,-71.9981,20,2,2011
82301,2017-11-03T00:00:00,2.0,-33.6223,-71.6314,3,11,2017
82314,2017-12-02T00:00:00,3.0,-31.9227,-52.1992,2,12,2017
82334,2017-07-29T00:00:00,1.0,-18.3881,-70.3527,29,7,2017
82340,2018-09-22T00:00:00,2.0,-5.59011,-80.8656,22,9,2018
82359,2017-05-13T00:00:00,1.0,-36.2941,-56.7756,13,5,2017
82362,2010-10-14T00:00:00,,-25.2667,-57.6167,14,10,2010
82512,2013-08-31T00:00:00,1.0,-28.8652,-49.2684,31,8,2013
82524,2019-10-10T00:00:00,2.0,-24.7001,-47.4605,10,10,2019
82525,2016-10-13T00:00:00,8.0,-22.9409,-45.593,13,10,2016
82615,2017-01-24T00:00:00,4.0,-31.3756,-51.1149,24,1,2017
82621,2018-02-08T00:00:00,1.0,-18.1961,-69.3196,8,2,2018
82643,2018-01-09T00:00:00,1.0,-36.4702,-57.1312,9,1,2018
82679,2018-10-20T00:00:00,2.0,-34.7933,-54.5703,20,10,2018
82709,2017-11-28T00:00:00,3.0,-34.845,-57.9562,28,11,2017
82735,2011-01-30T00:00:00,,-35.235,-57.2736,30,1,2011
82743,2017-10-23T00:00:00,20.0,-34.7658,-56.416000000000004,23,10,2017
82761,2011-09-25T00:00:00,2.0,-34.6694,-56.3561,25,9,2011
82775,2016-10-29T00:00:00,35.0,-31.9227,-52.1992,29,10,2016
82786,2018-12-03T00:00:00,1.0,-35.5003,-57.1779,3,12,2018
82800,2019-10-29T00:00:00,30.0,-36.4675,-57.1284,29,10,2019
82833,2016-02-21T00:00:00,2.0,-18.4165,-70.3224,21,2,2016
82885,2019-03-09T00:00:00,7.0,-34.9005,-55.2367,9,3,2019
82980,2013-12-13T00:00:00,1.0,-21.2688,-69.6179,13,12,2013
82999,2017-10-15T00:00:00,31.0,-30.875,-62.4745,15,10,2017
83034,2016-12-22T00:00:00,1.0,-34.9664,-54.9485,22,12,2016
83041,2019-10-30T00:00:00,1.0,-34.8783,-54.9155,30,10,2019
83053,2016-01-28T00:00:00,,-45.1578,-66.5167,28,1,2016
83057,2018-01-06T00:00:00,2.0,-36.2941,-56.7756,6,1,2018
83082,2019-01-25T00:00:00,25.0,-31.3136,-51.0459,25,1,2019
83117,2015-11-23T00:00:00,1.0,-18.4165,-70.3224,23,11,2015
83146,2018-01-31T00:00:00,12.0,-34.8515,-55.3036,31,1,2018
83162,2010-02-13T00:00:00,1.0,-5.52424,-80.8909,13,2,2010
83173,2014-12-27T00:00:00,1.0,-27.8236,-56.8479,27,12,2014
83196,2018-03-05T00:00:00,,-34.7658,-56.416000000000004,5,3,2018
83222,2017-10-31T00:00:00,1.0,-13.42,-72.046,31,10,2017
83277,2015-12-18T00:00:00,20.0,-29.7761,-56.9569,18,12,2015
83319,2016-11-06T00:00:00,2.0,-27.454,-48.5414,6,11,2016
83323,2019-01-25T00:00:00,4.0,-33.279,-52.773,25,1,2019
83328,2018-01-10T00:00:00,2.0,-34.9095,-56.1286,10,1,2018
83367,2014-02-04T00:00:00,1.0,-20.2225,-70.1526,4,2,2014
83376,2016-12-17T00:00:00,1.0,-34.0827,18.5132,17,12,2016
83427,2019-11-17T00:00:00,4.0,-34.8783,-54.9155,17,11,2019
83431,2015-03-22T00:00:00,2.0,-34.3638,-62.3062,22,3,2015
83451,2013-03-27T00:00:00,,-2.24606,-80.9417,27,3,2013
83489,2016-11-01T00:00:00,35.0,-36.3217,-56.7728,1,11,2016
83504,2018-09-21T00:00:00,1.0,-0.680038,-78.4801,21,9,2018
83536,2018-02-17T00:00:00,25.0,-34.7658,-56.416000000000004,17,2,2018
83573,2017-02-07T00:00:00,17.0,-22.7299,-65.7243,7,2,2017
83586,2018-04-03T00:00:00,1.0,-27.0659,-58.7189,3,4,2018
83589,2016-10-25T00:00:00,1.0,-18.4165,-70.3224,25,10,2016
83638,2016-10-29T00:00:00,2.0,-23.7196,-46.7166,29,10,2016
83692,2019-08-11T00:00:00,2.0,-18.4165,-70.3224,11,8,2019
83743,2017-10-18T00:00:00,2.0,-18.4165,-70.3224,18,10,2017
83778,2019-01-18T00:00:00,1.0,-21.4298,-70.0568,18,1,2019
83781,2016-10-22T00:00:00,4.0,-34.8367,-54.6313,22,10,2016
83798,2019-10-20T00:00:00,67.0,-40.4628,-62.4558,20,10,2019
83834,2019-12-18T00:00:00,15.0,-33.3793,-58.7692,18,12,2019
83969,2019-11-08T00:00:00,2.0,-18.5753,-70.0236,8,11,2019
83991,2019-10-16T00:00:00,1.0,-18.4166,-70.3252,16,10,2019
84003,2017-11-23T00:00:00,1.0,-24.2724,-46.9307,23,11,2017
84015,2017-10-28T00:00:00,,-34.8783,-54.9155,28,10,2017
84019,2017-11-26T00:00:00,2.0,-34.7658,-56.416000000000004,26,11,2017
84068,2013-12-13T00:00:00,25.0,-31.2203,-50.9555,13,12,2013
84078,2018-01-28T00:00:00,2.0,-17.1693,-71.8398,28,1,2018
84139,2019-02-26T00:00:00,8.0,-33.4983,-58.7477,26,2,2019
84154,2019-02-19T00:00:00,30.0,-38.8552,-60.0111,19,2,2019
84179,2019-01-27T00:00:00,68.0,-37.4319,-57.1917,27,1,2019
84323,2016-10-22T00:00:00,20.0,-36.2941,-56.7756,22,10,2016
84333,2019-12-06T00:00:00,14.0,-34.6626,-54.2937,6,12,2019
84365,2019-11-17T00:00:00,1.0,-33.4985,-58.7884,17,11,2019
84367,2018-10-15T00:00:00,1.0,-34.6797,-54.2732,15,10,2018
84406,2016-12-08T00:00:00,3.0,-18.4165,-70.3224,8,12,2016
84412,2018-02-12T00:00:00,,-33.4983,-58.7477,12,2,2018
84435,2017-09-13T00:00:00,6.0,-3.26785,-59.9214,13,9,2017
84440,2019-12-07T00:00:00,14.0,-36.2941,-56.7756,7,12,2019
84453,2015-03-06T00:00:00,1.0,-51.6858,-69.2014,6,3,2015
84474,2019-11-21T00:00:00,22.0,-34.9159,-54.8982,21,11,2019
84478,2012-02-10T00:00:00,1.0,-33.5304,-71.6023,10,2,2012
84575,2019-08-23T00:00:00,1.0,-18.4166,-70.3252,23,8,2019
84602,2019-10-29T00:00:00,3.0,-27.2649,-48.6156,29,10,2019
84644,2018-02-18T00:00:00,42.0,-31.8639,-62.9133,18,2,2018
84669,2010-09-18T00:00:00,,-36.2952,-56.7719,18,9,2010
84671,2018-01-16T00:00:00,10.0,-34.9015,-54.8789,16,1,2018
84677,2017-12-15T00:00:00,4717.0,-37.4313,-57.1921,15,12,2017
84680,2017-03-03T00:00:00,1.0,-12.285,-76.8871,3,3,2017
84689,2019-01-25T00:00:00,7.0,-32.3458,-52.298,25,1,2019
84772,2016-11-30T00:00:00,1.0,-34.0827,18.5132,30,11,2016
84777,2017-07-08T00:00:00,1.0,-30.3052,-71.5724,8,7,2017
84799,2018-12-28T00:00:00,3.0,-34.8415,-54.6746,28,12,2018
84819,2019-09-28T00:00:00,6.0,-13.6936,-66.0584,28,9,2019
84828,2013-05-20T00:00:00,4.0,-18.4165,-70.3224,20,5,2013
84839,2019-11-03T00:00:00,1.0,-34.8079,-54.5859,3,11,2019
84842,2017-11-26T00:00:00,20.0,-34.6652,-54.3278,26,11,2017
84856,2016-10-22T00:00:00,20.0,-36.2941,-56.7756,22,10,2016
84867,2018-01-07T00:00:00,2.0,-34.7604,-55.6965,7,1,2018
84948,2017-10-14T00:00:00,30.0,-36.2941,-56.7756,14,10,2017
84961,2011-12-19T00:00:00,6.0,-34.7658,-56.416000000000004,19,12,2011
84974,2019-10-17T00:00:00,1.0,-25.276,-57.6327,17,10,2019
85077,2019-12-30T00:00:00,22.0,-36.3217,-56.7728,30,12,2019
85094,2018-02-15T00:00:00,60.0,-31.3573,-51.0391,15,2,2018
85159,2010-10-15T00:00:00,,-37.4645,-57.1128,15,10,2010
85168,2016-10-09T00:00:00,4.0,-22.9409,-45.593,9,10,2016
85176,2019-06-09T00:00:00,2.0,-18.4165,-70.3224,9,6,2019
85179,2019-05-01T00:00:00,1.0,-18.4165,-70.3224,1,5,2019
85180,2018-09-15T00:00:00,1.0,-25.276,-57.6327,15,9,2018
85239,2019-11-09T00:00:00,6.0,-31.6343,-56.8824,9,11,2019
85273,2017-10-29T00:00:00,1.0,-0.10984200000000001,-78.365,29,10,2017
85304,2013-02-14T00:00:00,,-17.1384,-71.8702,14,2,2013
85309,2019-09-08T00:00:00,4.0,-25.2678,-57.6126,8,9,2019
85313,2019-09-21T00:00:00,10.0,-36.3217,-56.7728,21,9,2019
85349,2019-12-07T00:00:00,1.0,-13.618,-71.7304,7,12,2019
85363,2019-11-24T00:00:00,2.0,-13.436,-72.1304,24,11,2019
85533,2010-02-08T00:00:00,74.0,-33.7,-61.4667,8,2,2010
85542,2017-01-23T00:00:00,3.0,-25.6981,-48.4732,23,1,2017
85548,2018-09-06T00:00:00,,-9.59647,-55.9322,6,9,2018
85552,2016-12-16T00:00:00,1.0,-34.0827,18.5132,16,12,2016
85588,2016-02-25T00:00:00,31.0,-33.4985,-58.7884,25,2,2016
85602,2018-04-02T00:00:00,1.0,-22.9791,14.4808,2,4,2018
85644,2019-10-14T00:00:00,8.0,-24.272,-46.93,14,10,2019
85645,2014-01-24T00:00:00,8.0,-31.2234,-50.913000000000004,24,1,2014
85708,2015-02-05T00:00:00,1.0,-37.7444,-57.427,5,2,2015
85750,2017-12-08T00:00:00,80.0,-30.875,-62.4745,8,12,2017
85756,2019-11-17T00:00:00,1.0,-34.7612,-55.6981,17,11,2019
85767,2017-11-19T00:00:00,8.0,-36.2973,-56.7728,19,11,2017
85778,2014-11-04T00:00:00,111.0,-36.35,-56.8667,4,11,2014
85793,2017-10-28T00:00:00,5.0,-34.6808,-54.2956,28,10,2017
85806,2013-03-08T00:00:00,,-33.4985,-58.7884,8,3,2013
85809,2019-11-25T00:00:00,1.0,-22.9256,-42.3739,25,11,2019
85837,2017-02-03T00:00:00,4.0,-23.03,-65.2534,3,2,2017
85855,2012-09-07T00:00:00,42.0,-25.2667,-57.6167,7,9,2012
85892,2019-12-08T00:00:00,15.0,-33.6991,-62.533,8,12,2019
85895,2018-01-10T00:00:00,65.0,-36.4803,-56.9837,10,1,2018
85942,2018-01-13T00:00:00,,-34.7658,-56.416000000000004,13,1,2018
85945,2019-01-25T00:00:00,10.0,-33.8493,-53.4773,25,1,2019
85964,2019-01-27T00:00:00,22.0,-34.7617,-56.4292,27,1,2019
85972,2019-01-19T00:00:00,4.0,-34.8019,-55.3844,19,1,2019
85982,2013-04-03T00:00:00,1.0,-29.8934,-71.2727,3,4,2013
85998,2017-10-29T00:00:00,80.0,-36.4795,-56.9847,29,10,2017
86003,2018-11-06T00:00:00,8.0,-36.2941,-56.7756,6,11,2018
86023,2019-02-16T00:00:00,3.0,-34.8987,-55.2558,16,2,2019
86030,2013-11-11T00:00:00,8.0,-25.2667,-57.6167,11,11,2013
86064,2017-03-05T00:00:00,1700.0,-35.916,-57.4178,5,3,2017
86104,2019-09-13T00:00:00,2.0,-12.5226,-69.0127,13,9,2019
86108,2010-01-17T00:00:00,2.0,-36.35,-56.8667,17,1,2010
86113,2014-01-31T00:00:00,4.0,-18.4165,-70.3224,31,1,2014
86115,2014-10-24T00:00:00,1.0,-24.5521,-65.3738,24,10,2014
86164,2013-03-10T00:00:00,,-31.8987,-56.7408,10,3,2013
86191,2016-09-29T00:00:00,7.0,-36.2941,-56.7756,29,9,2016
86192,2018-09-16T00:00:00,,-22.5403,-59.6764,16,9,2018
86195,2016-10-27T00:00:00,2.0,-18.4165,-70.3224,27,10,2016
86208,2017-02-26T00:00:00,1.0,-13.864,-76.2694,26,2,2017
86230,2015-02-14T00:00:00,13.0,-22.0013,-68.6109,14,2,2015
86251,2014-11-03T00:00:00,1.0,-36.4014,-56.9511,3,11,2014
86256,2016-11-13T00:00:00,3.0,-18.4165,-70.3224,13,11,2016
86267,2018-01-25T00:00:00,4.0,-30.5263,-60.0173,25,1,2018
86295,2015-10-12T00:00:00,2.0,-38.9933,-61.1108,12,10,2015
86309,2019-09-20T00:00:00,35.0,-25.2712,-57.6298,20,9,2019
86332,2010-02-13T00:00:00,1.0,-5.52424,-80.8909,13,2,2010
86333,2018-03-24T00:00:00,20.0,-0.10984200000000001,-78.365,24,3,2018
86373,2011-03-08T00:00:00,5.0,-10.1326,-77.2838,8,3,2011
86387,2016-10-29T00:00:00,,-33.4985,-58.7884,29,10,2016
86440,2018-03-13T00:00:00,26.0,-31.3289,-51.0661,13,3,2018
86447,2015-11-12T00:00:00,1.0,-34.7119,20.1186,12,11,2015
86448,2017-03-10T00:00:00,3.0,-18.4166,-70.3252,10,3,2017
86452,2016-10-19T00:00:00,,-36.2941,-56.7756,19,10,2016
86457,2019-01-27T00:00:00,1.0,-38.8945,-60.318999999999996,27,1,2019
86503,2019-11-05T00:00:00,1.0,-24.7335,-65.4197,5,11,2019
86569,2019-10-19T00:00:00,,-23.2191,-44.7094,19,10,2019
86584,2018-10-28T00:00:00,7.0,-30.7486,-60.076,28,10,2018
86586,2014-05-14T00:00:00,1.0,-6.913310000000001,-79.8812,14,5,2014
