,Galaxy ID,SDSS ID,RA,DEC,Black Hole Mass,Stellar Velocity Dispersion,Stellar Mass,SFR,Ref,Unnamed: 9,#VALUE!,Unnamed: 11,Unnamed: 12
1899,G2378,J163702.02+285206.6,249.2584,28.868511,6.770707914,83.3511779345005,10.47506904,-0.30868898,,,-0.029468921,,
1900,G2380,J134203.49+183901.6,205.51453,18.65043,6.964005419,193.714639452095,10.22227902,0.500436992,,,0.048955521,,
1901,G2381,J094554.41+423840.0,146.47668,42.644436,6.828367881,74.57305697584259,10.59659761,1.109395658,,,0.104693572,,
1902,G2384,J151952.18+043654.4,229.9674,4.615112,6.879591332,160.411808244456,10.13910644,-0.024294923,,,-0.00239616,,
1903,G2385,J155610.22+271039.7,239.04259,27.177689,6.852971929,112.27221452267,10.38043907,0.362914916,,,0.034961423,,
1904,G2386,J130635.62+375658.8,196.64844,37.94968,6.88127475,81.536673970026,9.968788887,0.340410024,,,0.034147581,,
1905,G2389,J103958.28+225630.7,159.99283,22.941853,6.901558414,122.385447179988,10.3020325,0.694658315,,,0.067429249,,
1906,G2391,J150740.28+261603.0,226.91782,26.26749,6.636084245,74.3971992392199,10.52938217,1.500774107,,,0.14253202,,
1907,G2392,J152512.19+115300.0,231.3008,11.883347,6.853075258,116.792263721551,10.46646284,0.752995083,,,0.071943606,,
1908,G2393,J081523.28+092803.8,123.84698,9.467727,6.851734035,111.644312601027,10.50068295,1.373377736,,,0.130789373,,
1909,G2394,J151408.31+322443.2,228.53462,32.412006,6.841840599,101.502167770345,10.56505739,0.355724764,,,0.033669932,,
1910,G2395,J121048.06+393745.3,182.70023,39.629253,6.77672649,75.1536452395536,10.21391005,0.823689265,,,0.080643873,,
1911,G2396,J100810.58+200335.3,152.04408,20.05981,6.835513024,143.288031605423,10.58820129,0.58362005,,,0.055119848,,
1912,G2397,J135509.85+160246.7,208.79106,16.046295,6.846582552,119.236683857785,10.27108743,-0.706723248,,,-0.068807052,,
1913,G2401,J160020.79+371607.0,240.08662,37.268612,6.850105443,138.38344505964,10.59221584,0.232421504,,,0.021942671,,
1914,G2402,J124334.02+035753.3,190.89174,3.9648132,6.559033946,77.1609339615308,9.766906576,0.148314402,,,0.015185402,,
1915,G2404,J150218.95+142358.9,225.57896,14.399698,6.841086799,91.42371641574819,10.16626138,0.298748139,,,0.029386234,,
1916,G2405,J085736.10+405343.8,134.4004,40.89549,6.903828811,110.554066315741,10.09173361,0.418100098,,,0.041429958,,
1917,G2407,J113522.77+015905.1,173.8449,1.9847558,6.847587804,133.665902987512,10.28813257,-0.205902503,,,-0.020013594,,
1918,G2408,J131115.60+183751.2,197.815,18.630884,6.85376275,72.3770173613936,10.47289108,0.801310306,,,0.076512808,,
1919,G2409,J100005.96+284445.5,150.02483,28.745972,6.851332947,109.823697438985,10.4625497,0.14282987,,,0.013651536,,
1920,G2410,J171739.05+324215.5,259.41272,32.70431,6.686983991,101.173067590509,10.35595122,0.77318663,,,0.074661092,,
1921,G2411,J112328.12+052823.2,170.86719,5.4731107,6.904972794,94.9903792855005,10.04813045,0.79433512,,,0.079053026,,
1922,G2413,J163159.34+002123.7,247.99725,0.35657454,6.618589144,118.043306290079,9.741755866,0.144951915,,,0.014879444,,
1923,G2414,J125001.49+172225.8,192.5062,17.37384,6.745299962,98.66300630481591,10.67699205,0.958190067,,,0.089743447,,
1924,G2415,J115333.22+095408.4,178.38843,9.90233,6.86279003,115.407761215713,10.32342994,0.496297425,,,0.048074858,,
1925,G2416,J152940.58+302909.3,232.41911,30.48593,6.880599589,88.2277140459196,10.27728827,0.833598293,,,0.081110724,,
1926,G2417,J171228.44+355302.6,258.11846,35.884,6.880599589,119.009151694294,10.15775424,0.509056769,,,0.05011509,,
1927,G2418,J131615.96+301552.3,199.06648,30.264519,6.80177105,162.203311528023,10.58686497,0.683009974,,,0.064514847,,
1928,G2419,J130354.05-014541.7,195.9752,-1.7615824,6.829524949,102.117830903671,9.84709739,0.286549231,,,0.029099868,,
1929,G2420,J151446.89+351348.3,228.69539,35.23009,6.715603868,128.623781679116,10.86715924,1.120083538,,,0.1030705,,
1930,G2422,J152554.08+540028.5,231.47534,54.007915,6.774117228,57.5380561966123,10.0757796,-0.133438294,,,-0.013243471,,
1931,G2423,J111140.17+013125.1,167.91739,1.5236473,6.870216081,93.2862737494859,10.67926223,0.494761604,,,0.046329193,,
1932,G2424,J141133.52+031115.2,212.88965,3.1875453,6.831278326,99.9032408354521,10.42696484,0.661711983,,,0.063461611,,
1933,G2425,J153603.17+080141.4,234.01321,8.028155,6.817649721,163.504874485021,10.19516014,1.458885829,,,0.143095921,,
1934,G2428,J103439.46+152233.1,158.66441,15.375848,6.968416403,130.817957687514,10.38247622,1.381522307,,,0.133062892,,
1935,G2429,J131140.27-020422.2,197.91779,-2.072835,6.601341428,120.548156115756,10.19654393,-0.706430913,,,-0.069281407,,
1936,G2430,J130719.43+373334.1,196.83096,37.55948,6.824948057,177.066017641873,10.59485832,0.067940035,,,0.006412548,,
1937,G2431,J161325.55+460033.8,243.35648,46.009384,6.830670293,162.087844612043,10.48293632,0.370292659,,,0.035323372,,
1938,G2432,J133633.55+444330.6,204.13982,44.725178,6.649449378,91.5329721359395,9.853885884,-0.058729815,,,-0.005960066,,
1939,G2433,J101324.75+535100.8,153.35313,53.850227,6.825775711,154.416527091719,10.21112223,0.854589979,,,0.083692072,,
1940,G2434,J131106.77+650215.9,197.77821,65.03776,6.695437133,120.744939079875,10.45052025,1.055191463,,,0.100970233,,
1941,G2435,J145911.79+183758.3,224.79912,18.632853,6.846806526,121.354638280209,10.46100665,-0.010810374,,,-0.001033397,,
1942,G2436,J091335.07+000219.8,138.3961,0.038826793,6.821687309,96.109149105699,10.63654421,1.301034112,,,0.12231737,,
1943,G2437,J100202.19+120140.7,150.50911,12.027971,6.808679363,65.7726314565911,9.072251127,-0.165469063,,,-0.01823903,,
1944,G2438,J144627.67+253544.8,221.61531,25.595772,6.761828012,144.935288309508,10.35044336,0.720600698,,,0.069620274,,
1945,G2439,J085719.71+261839.4,134.33212,26.310938,6.875685556,102.734558677221,10.10757405,-0.458781103,,,-0.045389834,,
1946,G2440,J162501.43+241547.3,246.256,24.26317,6.860599589,116.312334045418,9.846929065,0.654462724,,,0.066463638,,
1947,G2441,J122649.57+311736.4,186.70653,31.293436,6.855676256,156.857452300443,10.3307684,0.31058945,,,0.030064506,,
1948,G2442,J160806.68+424057.8,242.02785,42.682724,6.839482758,91.169064652198,10.52875874,1.16525284,,,0.110673335,,
1949,G2443,J140933.98+551901.8,212.39157,55.31717,6.816629868,174.557110838742,10.31229826,1.112334797,,,0.107864878,,
1950,G2444,J143509.04+231107.8,218.78764,23.185495,6.703928853,105.621957058175,10.86468606,0.473686546,,,0.043598733,,
1951,G2445,J101234.54+083309.4,153.14392,8.552602,6.81309819,103.887656717184,10.52033155,0.196663219,,,0.018693633,,
1952,G2446,J145518.72+154945.7,223.828,15.829368,6.838127913,130.106487047742,10.68382804,0.368476618,,,0.034489194,,
1953,G2447,J133800.02+503614.9,204.50008,50.60415,6.783964695,74.8570281429032,10.1771116,0.656535647,,,0.064511,,
1954,G2448,J085317.02+183244.4,133.32092,18.54568,6.938217702,124.080359027913,10.50986347,-2.396563747,,,-0.22802996,,
1955,G2450,J095026.77+282535.0,147.61156,28.426394,6.701532471,143.013434230181,10.67315164,1.343843934,,,0.125908821,,
1956,G2452,J104909.10+404945.2,162.28793,40.82921,6.816231865,73.0757173549232,10.71563636,0.913132721,,,0.085214978,,
1957,G2453,J122901.33+383024.1,187.25554,38.50669,6.726471471,72.0870405433636,10.5174072,1.000591621,,,0.09513672,,
1958,G2454,J113723.64+365731.8,174.34853,36.95882,6.858524027,94.9806473453464,10.49096244,0.851395737,,,0.08115516,,
1959,G2456,J162614.13+264250.2,246.55888,26.713934,6.844527906,73.2338075811913,9.857949322,0.350983525,,,0.035604111,,
1960,G2457,J135634.48+213752.4,209.14366,21.631231,6.759779919,88.6285891342043,10.21062293,0.350102349,,,0.03428805,,
1961,G2459,J085432.94+614541.7,133.63725,61.76158,6.802355792,130.168597278241,10.45721881,0.205498293,,,0.019651333,,
1962,G2461,J124137.25+444453.9,190.40521,44.748302,6.726635403,70.2258061208943,10.38572161,1.191331805,,,0.114708621,,
1963,G2462,J133518.72+233639.8,203.828,23.611055,6.773699041,114.692291129874,10.17713266,-0.667047694,,,-0.065543775,,
1964,G2463,J110424.07+314727.8,166.10028,31.791052,6.828024354,115.544812092281,9.912694495,0.550105432,,,0.055495046,,
1965,G2464,J090956.16+232934.6,137.48401,23.492933,6.813947116,118.404901468082,10.69949631,1.442239055,,,0.134795042,,
1966,G2465,J121825.87+225021.2,184.6078,22.839224,6.920301161,135.115617598569,10.15613815,0.244559725,,,0.024079992,,
1967,G2466,J130040.78+523215.9,195.16992,52.537754,6.471562228,101.533117361217,9.518329094,0.931959488,,,0.097912089,,
1968,G2468,J105057.42+020048.7,162.73924,2.0135193,6.884870714,88.9018074412797,10.21290419,-0.192252802,,,-0.018824499,,
1969,G2469,J133248.60+442452.7,203.20248,44.414642,6.775110073,109.325685287529,10.44839949,0.83504513,,,0.079920865,,
1970,G2470,J112409.01+011857.3,171.03754,1.3159131,6.797412952,94.8595039023599,10.07926786,0.508390476,,,0.050439227,,
1971,G2471,J120009.49+523109.4,180.03957,52.519276,6.742958645,130.381876597359,10.252622,1.080032112,,,0.10534204,,
1972,G2472,J120330.23+123140.9,180.87596,12.528025,6.538398834,97.5754932954408,10.3297659,-1.218231741,,,-0.117934109,,
1973,G2473,J112603.63+243314.1,171.51514,24.553928,6.636277904,168.868751648885,9.589020825,0.934715658,,,0.097477696,,
1974,G2474,J150507.30+435004.8,226.28043,43.834667,6.868586766,89.9968192715357,10.59224926,1.118320434,,,0.105579127,,
1975,G2475,J121754.98+583935.7,184.47906,58.659912,6.599393382,55.650287043618,9.819675035,-0.542195485,,,-0.055215217,,
1976,G2476,J112627.73-022527.0,171.61555,-2.4241698,6.585554873,93.2621218084233,10.14573804,-2.384756109,,,-0.235050038,,
1977,G2477,J105946.68+455409.7,164.94452,45.902683,6.583542325,99.8407611262984,10.17547079,1.429755349,,,0.140509995,,
1978,G2478,J162409.38+260430.9,246.03908,26.075254,6.479378733,93.1417186033932,10.02221098,1.087747356,,,0.108533672,,
1979,G2479,J112408.65-010927.9,171.03603,-1.1577624,6.402086405,110.663459284309,10.11590845,-0.601910454,,,-0.059501374,,
1980,G2480,J085504.16+525248.3,133.76735,52.8801,6.81279003,89.5731705914277,10.42412356,0.74843153,,,0.071798029,,
1981,G2481,J075506.51+481204.1,118.77711,48.20113,6.828300541,107.016029177424,10.76769078,0.318327221,,,0.029563184,,
1982,G2482,J151607.34+034804.7,229.03058,3.8013127,6.454203099,89.0455700487148,9.79315914,-0.34963055,,,-0.035701508,,
1983,G2483,J101718.26+291434.1,154.3261,29.242819,6.629675322,79.80124488842739,10.24473383,1.329502281,,,0.129774214,,
1984,G2484,J161553.42+214038.3,243.9726,21.677307,6.745216164,170.403753218231,10.58544059,0.203532211,,,0.019227562,,
1985,G2485,J092205.25+000903.3,140.52187,0.15092233,6.777069454,254.05484701096,10.49097465,0.344019727,,,0.03279197,,
1986,G2486,J111805.46+372817.2,169.52277,37.471455,6.739349202,213.888481887475,10.54535423,0.515414057,,,0.048875936,,
1987,G2487,J112108.18+365227.0,170.28409,36.874165,6.794466978,97.3374371215999,10.44040059,0.75163376,,,0.071992809,,
1988,G2488,J111413.90+301243.1,168.55794,30.211967,6.783044547,128.062765697648,10.36011117,0.689272792,,,0.066531409,,
1989,G2489,J144212.75+165253.0,220.55312,16.881395,6.799978771,93.07467338232019,10.28481393,0.572891853,,,0.055702695,,
1990,G2490,J103703.91+253853.0,159.2663,25.648046,6.70933729,84.58975635554701,9.89181328,-0.958938529,,,-0.096942644,,
1991,G2491,J080538.66+261005.5,121.4111,26.16819,6.5081899,81.571940596871,10.26635154,-3.189348725,,,-0.310660385,,
1992,G2492,J113730.41+073359.3,174.3767,7.56648,6.819569525,111.692154465575,10.08570667,0.799059987,,,0.079226971,,
1993,G2493,J145425.48+464524.2,223.60616,46.75672,6.808663779,127.428472544451,10.06711321,0.517805199,,,0.051435321,,
1994,G2494,J152740.22-013703.9,231.9176,-1.6177382,6.377805126,126.819883296258,10.548658,0.373741336,,,0.035430226,,
1995,G2495,J154327.03+075442.1,235.86263,7.9116874,6.872059008,164.954803822819,10.00013342,0.329542831,,,0.032953843,,
1996,G2496,J100657.83+410406.8,151.74094,41.068542,6.739853093,127.419720902786,9.973906131,0.182293018,,,0.018276994,,
1997,G2498,J111854.84+324831.5,169.72849,32.80875,6.657748486,117.778433975775,9.834441996,0.842725355,,,0.085691222,,
1998,G2500,J084143.50+013149.8,130.43128,1.53052,6.820599589,133.94601936352,10.56694411,0.513050701,,,0.048552419,,
1999,G2501,J093638.69+132529.6,144.16124,13.42491,6.80279003,110.310955041379,10.26468725,0.598831977,,,0.058339038,,
2000,G2502,J125400.20+424220.0,193.50087,42.70558,6.820599589,101.352756987649,10.4605649,-0.051965242,,,-0.004967728,,
2001,G2506,J094813.75+573513.5,147.05728,57.58707,6.778266541,85.8518726389547,9.75995174,0.510268676,,,0.052281885,,
2002,G2507,J133736.84+362601.4,204.4035,36.43371,6.693762324,87.3196028861513,10.68842048,1.107361398,,,0.103603839,,
2003,G2508,J134116.80+164546.6,205.31999,16.762932,6.715577037,116.849043870921,10.32569642,1.059104301,,,0.102569769,,
2004,G2509,J080455.56+241124.4,121.23152,24.190119,6.572184993,136.145208171133,10.4721883,0.714193361,,,0.068199056,,
2005,G2510,J135034.35+265655.9,207.64314,26.948872,6.811366699,94.8106505613052,10.07107019,-0.567430541,,,-0.056342626,,
2006,G2511,J103519.76+312843.0,158.83234,31.478615,6.776616566,106.124880103673,10.19773479,0.102562494,,,0.01005738,,
2007,G2512,J084535.50+270913.1,131.3979,27.15364,6.847943197,134.82209154369,10.53600645,0.852832453,,,0.080944564,,
2008,G2513,J090821.74+522103.0,137.09058,52.350845,6.591053276,89.2450954583592,10.14258038,-0.410875001,,,-0.040509908,,
2009,G2515,J102713.75+150532.8,156.80731,15.092457,6.71996955,97.30830192711231,10.43952445,1.200161005,,,0.114963187,,
2010,G2516,J110546.07+145202.4,166.44197,14.867343,6.798105227,77.1197641596047,10.31360449,1.198966787,,,0.116250995,,
2011,G2517,J122545.34-033348.2,186.4389,-3.5633924,6.98494389,95.6013894045034,10.19096341,0.405100636,,,0.039750966,,
2012,G2518,J131156.16+064858.3,197.98398,6.8162045,6.47778698,94.5635645295921,10.32641252,1.290999542,,,0.125019172,,
2013,G2519,J163511.32+301353.3,248.79716,30.23148,6.659171154,95.3006255046749,10.46203857,1.198844907,,,0.114589991,,
2014,G2520,J141722.79+132330.1,214.34496,13.391701,6.788560883,100.407520675727,10.51085465,0.535419795,,,0.050939701,,
2015,G2521,J162138.10+351617.3,245.40873,35.27146,6.810599589,120.515355074161,10.04567965,0.094287643,,,0.00938589,,
2016,G2522,J134243.57+464224.0,205.68155,46.706673,6.747517986,79.7574901198965,10.23126674,0.817226392,,,0.079875387,,
2017,G2523,J142307.31+114826.5,215.78047,11.807354,6.801491274,68.2854719665783,10.36181438,0.895161299,,,0.086390401,,
2018,G2525,J160154.01+315331.4,240.47507,31.892042,6.819593142,165.028157063364,10.74554259,0.311013283,,,0.028943469,,
2019,G2529,J121126.38+201854.1,182.8599,20.31502,6.726405622,106.015700493715,10.81544099,1.115199469,,,0.103111789,,
2020,G2530,J151741.72+424820.1,229.42384,42.805588,6.655458775,97.2375220374619,10.15829784,0.721400073,,,0.071015842,,
2021,G2531,J134234.32+191339.0,205.64297,19.227495,6.702717782,137.155465289515,10.60095161,1.29578491,,,0.122232886,,
2022,G2532,J115741.76+041250.6,179.42398,4.2140493,6.712103113,71.63831349144449,10.1293671,0.351432376,,,0.034694406,,
2023,G2533,J081835.73+285022.5,124.64888,28.839579,6.780769904,83.0160528465891,10.05584698,0.510469279,,,0.05076343,,
2024,G2534,J104120.48+314039.1,160.33539,31.67754,6.800599589,101.698716562986,9.99809933,0.150309508,,,0.015033808,,
2025,G2535,J105600.39+165626.2,164.00169,16.9406,6.78279003,106.772143662221,10.40997269,0.084825336,,,0.008148469,,
2026,G2536,J160558.11+440319.5,241.49214,44.05545,6.800599589,111.534636726437,10.16196365,-0.678575894,,,-0.06677606,,
2027,G2537,J133346.22+114705.2,203.44258,11.784767,6.548570818,88.64248746142141,9.741433617,0.323066569,,,0.033164171,,
2028,G2538,J104308.74+014309.0,160.78642,1.7191665,6.754491058,116.517921355255,9.936299622,0.139305428,,,0.01401985,,
2029,G2540,J105733.52+565737.4,164.38966,56.9604,6.673311164,78.2601690174957,9.941514631,0.202563675,,,0.020375535,,
2030,G2541,J083354.18+241726.6,128.47574,24.290714,6.795165718,132.895849283941,10.24654945,1.015017783,,,0.099059472,,
2031,G2542,J080205.35+093514.9,120.52229,9.58747,6.771141581,83.40311567817649,10.50504861,1.18817206,,,0.113104861,,
2032,G2543,J150355.72+162422.9,225.98216,16.406372,6.785387654,59.2334251576316,10.18899708,0.520658321,,,0.051100056,,
2033,G2544,J125539.02+172817.1,193.91258,17.471424,6.832275057,141.040075472458,10.11144784,-3.240003567,,,-0.320429242,,
2034,G2545,J135625.35+283134.5,209.10564,28.526258,6.710755361,94.7152681315,10.48527367,1.1242232,,,0.107219252,,
2035,G2546,J104243.86+314121.9,160.68272,31.689411,6.74001533,70.6222595691852,9.426296496,-0.373033146,,,-0.03957367,,
2036,G2547,J135607.47+235121.3,209.03114,23.855913,6.64578572,63.661677069694704,10.16168049,1.175008745,,,0.115631341,,
2037,G2548,J082620.81+055727.8,126.58674,5.95773,6.790599589,112.939261947353,10.10463632,-0.373216973,,,-0.036935221,,
2038,G2549,J102841.98+490418.6,157.17493,49.07186,6.790599589,157.531070189428,10.33457365,0.738858691,,,0.071493872,,
2039,G2552,J101906.79+231837.8,154.77829,23.310492,6.672428095,105.202291755151,9.880207965,0.689293725,,,0.069765103,,
2040,G2553,J155145.78+065837.8,237.94077,6.9771543,6.650007742,154.913802242594,10.07310235,0.556382403,,,0.055234463,,
2041,G2554,J113104.36+302741.8,172.76814,30.461622,6.809901954,102.300942870926,10.34945461,0.432032773,,,0.041744497,,
2042,G2555,J152956.00+271825.3,232.48332,27.30702,6.862367273,154.484866688041,10.55554314,0.445036215,,,0.042161375,,
2043,G2556,J131955.02+410522.0,199.97925,41.08944,6.73062647,73.9670303519525,9.674981395,-0.998890878,,,-0.103244734,,
2044,G2557,J111413.37-001629.7,168.5557,-0.27492586,6.678578702,84.49908578210419,10.26294114,0.578941007,,,0.056410828,,
2045,G2558,J143714.19+612728.9,219.30911,61.45804,6.231498304,96.1788536378871,9.847105653,-1.173027071,,,-0.119124046,,
2046,G2559,J083404.68+195538.0,128.51952,19.92722,6.689852186,68.6006922887885,10.3809636,-1.334611869,,,-0.12856339,,
2047,G2560,J121813.61+262418.1,184.55672,26.405039,6.741041811,92.94691656423369,10.15244438,-0.076036667,,,-0.007489494,,
2048,G2561,J102343.56+212256.8,155.93149,21.382444,6.655320134,91.8835941172552,10.07929278,0.922451808,,,0.091519497,,
2049,G2562,J091322.94+613651.3,138.34558,61.614246,6.66258219,108.964414001389,9.949156227,-0.705352699,,,-0.070895731,,
2050,G2563,J110549.42+381040.7,166.45593,38.17796,6.687966528,112.209572720261,10.62326339,1.198519579,,,0.112820283,,
2051,G2564,J103312.84+064437.0,158.30348,6.743605,6.729109654,139.785262611089,10.27254692,0.73790091,,,0.071832323,,
2052,G2565,J095930.44+253005.2,149.87683,25.501453,6.730348598,102.343416586846,10.57335767,0.10342031,,,0.009781217,,
2053,G2566,J150652.26+282314.0,226.71776,28.38723,6.72618063,135.063636699393,9.957484699,-1.785543434,,,-0.179316714,,
2054,G2567,J141904.65+492501.5,214.76936,49.417072,6.729293787,84.3543524251739,9.865246689,0.479079234,,,0.048562317,,
2055,G2568,J142855.74+134453.6,217.23224,13.748228,6.733422592,135.132180174552,10.54949505,-2.084147675,,,-0.197558998,,
2056,G2571,J140458.18-013214.7,211.24243,-1.5374254,6.774479874,71.6879006924967,10.40862278,-0.81644958,,,-0.078439732,,
2057,G2572,J075956.61+421222.9,119.98586,42.206364,6.663715095,69.6569693058007,10.11346001,1.055985496,,,0.10441387,,
2058,G2573,J090452.22+033322.9,136.21758,3.5563548,6.730786108,150.471374510505,10.40271565,0.686028853,,,0.065947093,,
2059,G2574,J155252.84+403848.2,238.22015,40.64673,6.417016653,78.09610810196381,10.1170328,0.480768174,,,0.04752067,,
2060,G2575,J124344.75+093916.1,190.93646,9.654486,6.759186312,146.642145279877,10.65936379,-0.641059941,,,-0.060140544,,
2061,G2577,J125234.22+403747.2,193.14258,40.629787,6.659127532,113.411981771557,10.06908604,1.060819733,,,0.105354123,,
2062,G2579,J084257.46+030841.5,130.73941,3.1448529,6.566479879,94.6853895447008,9.950531505,-0.283618439,,,-0.028502843,,
2063,G2580,J104840.50+541302.3,162.16876,54.217308,6.724622401,131.540714933107,10.52766349,0.051221822,,,0.00486545,,
2064,G2581,J152209.89+280401.0,230.54121,28.066954,6.686925248,89.38784663524221,10.61747786,0.196649337,,,0.018521285,,
2065,G2583,J153817.07+113247.6,234.5711,11.546556,6.798181017,106.794575631577,10.1109875,0.530076166,,,0.052425756,,
2066,G2584,J135721.45+064641.1,209.33939,6.778072,6.633916393,55.3085754892474,10.02284101,0.794070896,,,0.079226129,,
2067,G2585,J111213.86+562758.4,168.05777,56.46621,6.718025356,107.658968610512,10.24487642,-0.226698673,,,-0.022128005,,
2068,G2586,J153331.06+182159.2,233.37943,18.366451,6.608198771,132.354908974682,10.24014753,0.555441955,,,0.054241597,,
2069,G2587,J115402.05+613844.0,178.50854,61.645554,6.863965617,114.301794430901,11.01326013,0.419407535,,,0.038082051,,
2070,G2588,J075531.35+125926.2,118.88061,12.990622,6.692197245,112.722521190947,9.923108654,-0.49092193,,,-0.049472594,,
2071,G2589,J141106.97+021848.9,212.77904,2.3135853,6.758706965,82.70006862666071,10.66742411,0.656776104,,,0.061568388,,
2072,G2590,J083257.82+445332.3,128.24092,44.892296,6.758388222,87.50763135803889,10.50108579,0.343932235,,,0.032752064,,
2073,G2591,J082303.78+335739.7,125.76575,33.961037,6.722496978,156.128672630333,10.63732474,0.382526317,,,0.035960763,,
2074,G2592,J111752.64+291816.1,169.46937,29.30448,6.760599589,113.013634319697,9.652136012,-1.314206111,,,-0.136157024,,
2075,G2593,J150311.67+111027.3,225.79864,11.17427,6.760599589,147.338003007466,10.26396518,-0.378162033,,,-0.036843659,,
2076,G2594,J152209.56+451124.0,230.53981,45.19003,6.74279003,96.5793725461581,10.65637571,0.910809515,,,0.085470852,,
2077,G2595,J123615.81+501102.5,189.06589,50.184017,6.42905849,53.6259575909422,10.17158672,0.678399787,,,0.066695571,,
2078,G2596,J104428.48+400054.7,161.11867,40.0152,6.62647301,102.179552904569,10.20109736,1.040959215,,,0.102043847,,
2079,G2598,J135944.07+045649.5,209.93364,4.94709,6.68757033,86.22291397417,10.57038702,1.110491312,,,0.105056826,,
2080,G2600,J144240.80+262332.6,220.67,26.392391,6.68609817,118.88250703374,10.57834639,1.440042008,,,0.136131107,,
2081,G2602,J095209.56+214313.3,148.03986,21.720364,6.745915778,113.602358985094,10.04453291,0.265553779,,,0.026437643,,
2082,G2603,J144316.52+471058.7,220.81885,47.182983,6.642749599,95.58514564015769,10.63680428,0.648740486,,,0.060990169,,
2083,G2604,J092613.80+065056.5,141.55753,6.849015,6.790098348,53.2836615417106,9.922660334,0.737729762,,,0.074347981,,
2084,G2605,J145338.05+591302.6,223.40854,59.2174,6.717270842,120.310410999766,10.45238962,0.069991319,,,0.006696203,,
2085,G2606,J134834.95+263109.9,207.14561,26.519424,6.734776437,104.448353966697,9.776397775,0.89496684,,,0.09154362,,
2086,G2607,J125111.69-005758.1,192.7987,-0.9661259,6.498718625,67.5869081619986,10.09951128,0.825051537,,,0.081692224,,
2087,G2608,J103819.17+351914.3,159.57986,35.320644,6.65183175,91.3047615494114,10.27142928,0.516680273,,,0.050302666,,
2088,G2611,J143708.46+074013.6,219.28528,7.67045,6.73279003,130.658321218628,10.40702669,-0.161972588,,,-0.015563772,,
2089,G2612,J143602.53+330753.7,219.01054,33.13158,6.989068292,121.389001009576,10.13016491,1.260805889,,,0.124460549,,
2090,G2614,J094303.08+331934.6,145.76283,33.326263,6.595382338,129.447874774221,10.5231406,0.864037111,,,0.082108293,,
2091,G2615,J152615.53+302315.8,231.56471,30.387722,6.923186919,127.18988190254,10.50391313,-3.126866592,,,-0.297685877,,
2092,G2616,J134527.40-030927.0,206.36417,-3.1574929,6.696446226,114.049756777476,10.70242783,0.600537852,,,0.056112301,,
2093,G2617,J143343.11-005304.4,218.42961,-0.88455606,6.67391276,97.5594625465493,10.54294078,0.825927288,,,0.078339365,,
2094,G2618,J162822.51+192410.4,247.0938,19.402897,6.601254229,61.365224812965906,10.42627235,0.841338328,,,0.080694068,,
2095,G2619,J121900.66+355332.3,184.75275,35.892296,6.95260645,149.785013594179,10.32227449,0.737655532,,,0.071462499,,
2096,G2620,J093215.26+173935.9,143.0636,17.659983,6.579131338,145.802292497282,10.60338766,0.720451681,,,0.067945425,,
2097,G2621,J105811.18+002517.8,164.54659,0.4216093,6.511668607,87.40275988586659,10.47277185,1.41680961,,,0.135285064,,
2098,G2622,J153904.27+232458.5,234.7678,23.416262,6.602293998,136.63453337311,10.43301748,-0.405296964,,,-0.03884753,,
2099,G2623,J144237.72+542851.4,220.65718,54.480946,6.690795845,91.0746328166483,10.70254326,1.25152431,,,0.116937094,,
2100,G2624,J122307.79+192337.0,185.7825,19.39365,6.72279003,126.755359447824,10.42702436,-0.308407052,,,-0.029577667,,
2101,G2625,J160558.99+051247.8,241.49577,5.2132745,6.69358353,71.0886655547732,9.891484948,0.165066179,,,0.016687705,,
2102,G2628,J112602.46+343448.2,171.51022,34.58005,6.724650565,108.296940289846,9.792023148,0.524597849,,,0.053574,,
2103,G2629,J114529.05+564503.3,176.37106,56.750908,6.23856573,112.241950023983,10.15228574,0.76044741,,,0.074904059,,
2104,G2630,J102402.60+062943.9,156.01083,6.495525,6.690618977,65.6636026051231,10.28736467,-0.120942505,,,-0.011756413,,
2105,G2631,J115558.78+130836.6,178.99493,13.1435,6.729125112,95.8362768170694,10.33452166,0.751986725,,,0.072764541,,
2106,G2632,J094608.50+351222.4,146.5354,35.20623,6.54844039,93.4012715802154,10.08614538,1.224070037,,,0.12136153,,
2107,G2633,J150826.89+113849.7,227.11206,11.647129,6.615653232,96.78381246663089,10.13874842,0.992071866,,,0.09784954,,
2108,G2634,J165408.16+392533.4,253.534,39.425934,6.67185011,97.3602196889081,10.26464655,1.275757167,,,0.124286517,,
2109,G2635,J134426.41+441620.0,206.11007,44.27224,6.730599589,165.692157997721,10.27085251,1.372243081,,,0.133605568,,
2110,G2636,J103741.52+595049.6,159.42297,59.847115,6.688476686,109.497886426894,10.29875861,0.677967492,,,0.065830021,,
2111,G2637,J095122.65+220717.4,147.84438,22.121492,6.726414225,110.101334839721,10.40296606,1.11195906,,,0.106888656,,
2112,G2640,J103451.69+391400.3,158.71536,39.23343,6.682040966,136.112208168425,10.05359154,0.600936957,,,0.059773361,,
2113,G2641,J122947.87+211728.3,187.44945,21.291206,6.55396276,56.6108827402856,10.39674473,1.22459784,,,0.11778666,,
2114,G2642,J155416.64+040336.9,238.56932,4.060258,6.624442699,83.0799759378776,10.1729289,1.298812414,,,0.127673399,,
2115,G2643,J134238.33+541506.9,205.6597,54.25193,6.588727523,83.6003642217924,10.67038842,1.562923256,,,0.146472949,,
